,pval_outlier
OR8K1#chr11:56346060-56346078(+),0.367
OR8K1#chr11:56346121-56346139(+),1.0
OR8K1#chr11:56346135-56346153(-),0.9854
OR8K1#chr11:56346152-56346170(-),0.8209
OR8K1#chr11:56346166-56346184(+),0.0021
OR8U8#chr11:56375606-56375624(+),0.0176
OR8U8#chr11:56375627-56375645(+),0.9531
OR8U8#chr11:56375674-56375692(-),0.2771
OR8U8#chr11:56375683-56375701(-),0.9984
OR8U8#chr11:56375720-56375738(+),0.9926
OR8U8#chr11:56375907-56375925(+),0.0009
OR9A2#chr7:143027064-143027082(+),0.8209
OR9A2#chr7:143027076-143027094(+),0.9926
OR9A2#chr7:143027079-143027097(+),0.8209
OR9A2#chr7:143027089-143027107(+),0.9731
OR9A2#chr7:143027141-143027159(-),0.367
OR9A2#chr7:143027198-143027216(+),0.367
OR9I1#chr11:58118981-58118999(+),0.0319
OR9I1#chr11:58119039-58119057(+),0.7476
OR9I1#chr11:58119191-58119209(+),0.4649
OR9I1#chr11:58119364-58119382(+),0.9531
OR9I1#chr11:58119401-58119419(-),0.8209
OR9I1#chr11:58119404-58119422(+),0.9227
OR9K2#chr12:55129678-55129696(+),0.9854
OR9K2#chr12:55129753-55129771(-),0.2771
OR9K2#chr12:55129818-55129836(-),0.0
OR9K2#chr12:55129906-55129924(-),0.661
OR9K2#chr12:55129954-55129972(+),0.9926
OR9K2#chr12:55130160-55130178(-),0.8792
OR9Q1#chr11:58023897-58023915(+),0.9926
OR9Q1#chr11:58023920-58023938(+),0.8792
OR9Q1#chr11:58023930-58023948(+),0.8792
OR9Q1#chr11:58024084-58024102(+),0.8209
OR9Q1#chr11:58024089-58024107(+),0.8792
OR9Q1#chr11:58024262-58024280(+),0.0045
ORAI1#chr12:121626500-121626518(+),0.661
ORAI1#chr12:121626540-121626558(+),0.8792
ORAI1#chr12:121626554-121626572(-),0.9366
ORAI1#chr12:121626557-121626575(-),0.3634
ORAI1#chr12:121626580-121626598(-),0.9948
ORAI1#chr12:121626783-121626801(+),0.7186
AATF#chr17:36948966-36948984(+),1.0
AATF#chr17:36949013-36949031(+),1.0
AATF#chr17:36949020-36949038(+),0.1366
AATF#chr17:36949026-36949044(+),0.1995
AATF#chr17:36949031-36949049(+),0.1995
AATF#chr17:36949070-36949088(-),1.0
ADNP#chr20:50930828-50930846(-),0.1366
ADNP#chr20:50931012-50931030(+),0.1995
ADNP#chr20:50931046-50931064(+),0.9997
ADNP#chr20:50931094-50931112(+),0.1366
ADNP#chr20:50931150-50931168(+),1.0
ADNP#chr20:50931407-50931425(+),1.0
ADNP2#chr18:80109299-80109317(+),0.0889
ADNP2#chr18:80109461-80109479(+),0.661
ADNP2#chr18:80109541-80109559(-),0.9227
ADNP2#chr18:80109632-80109650(+),0.2771
ADNP2#chr18:80109744-80109762(+),0.9984
ADNP2#chr18:80109768-80109786(+),0.9731
AEBP1#chr7:44104396-44104414(-),0.0021
AEBP1#chr7:44104404-44104422(-),0.0176
AEBP1#chr7:44104431-44104449(-),0.9926
AEBP1#chr7:44104495-44104513(-),0.9997
AEBP1#chr7:44104513-44104531(-),0.8209
AEBP1#chr7:44104728-44104746(-),0.9999
AEBP2#chr12:19439636-19439654(+),0.367
AEBP2#chr12:19439703-19439721(+),0.9984
AEBP2#chr12:19439710-19439728(-),0.0
AEBP2#chr12:19439728-19439746(-),0.7476
AEBP2#chr12:19439774-19439792(-),0.8209
AEBP2#chr12:19440058-19440076(+),0.9227
AFF1#chr4:86935010-86935028(+),0.4649
AFF1#chr4:86935044-86935062(-),1.0
AFF1#chr4:86935062-86935080(-),0.0009
AFF1#chr4:86935098-86935116(-),0.8792
AFF1#chr4:86935206-86935224(+),0.9964
AFF1#chr4:86935211-86935229(+),0.9999
AFF2#chrX:148500809-148500827(-),0.4649
AFF2#chrX:148500812-148500830(-),0.2771
AFF2#chrX:148500845-148500863(+),0.367
AFF2#chrX:148500904-148500922(-),0.9926
AFF2#chrX:148501085-148501103(-),0.8792
AFF2#chrX:148501171-148501189(-),0.9964
AFF3#chr2:100142311-100142329(+),0.661
AFF3#chr2:100142359-100142377(+),0.0889
AFF3#chr2:100142402-100142420(+),0.9854
AFF3#chr2:100142430-100142448(-),0.0
AFF3#chr2:100142435-100142453(+),0.661
AFF3#chr2:100142516-100142534(-),0.9854
AFF4#chr5:132963540-132963558(+),0.0889
AFF4#chr5:132963567-132963585(+),0.9999
AFF4#chr5:132963570-132963588(+),0.9227
AFF4#chr5:132963573-132963591(+),0.4649
AFF4#chr5:132963579-132963597(-),0.9731
AFF4#chr5:132963620-132963638(+),0.9731
AHCTF1#chr1:246931690-246931708(-),0.9984
AHCTF1#chr1:246931812-246931830(+),0.9964
AHCTF1#chr1:246931857-246931875(-),0.2771
AHCTF1#chr1:246931878-246931896(-),1.0
AHCTF1#chr1:246931893-246931911(-),0.2771
AHCTF1#chr1:246931917-246931935(-),0.1366
AHCY#chr20:34302905-34302923(+),0.9926
AHCY#chr20:34303124-34303142(+),0.5649
AHCY#chr20:34303269-34303287(+),0.9997
AHCY#chr20:34303275-34303293(+),0.9993
AHCY#chr20:34303314-34303332(+),0.0889
AHCY#chr20:34303319-34303337(+),0.367
AHDC1#chr1:27604043-27604061(-),1.0
AHDC1#chr1:27604143-27604161(-),1.0
AHDC1#chr1:27604157-27604175(-),1.0
AHDC1#chr1:27604162-27604180(-),0.0091
AHDC1#chr1:27604171-27604189(+),0.7476
AHDC1#chr1:27604175-27604193(-),0.0045
AHR#chr7:17298669-17298687(-),0.8792
AHR#chr7:17298686-17298704(-),0.8792
AHR#chr7:17298697-17298715(-),0.9227
AHR#chr7:17298699-17298717(+),0.0
AHR#chr7:17298718-17298736(+),0.8209
AHR#chr7:17298882-17298900(-),0.9993
AHRR#chr5:321718-321736(-),0.8792
AHRR#chr5:321764-321782(+),0.367
AHRR#chr5:321781-321799(-),0.9854
AHRR#chr5:321939-321957(-),0.9926
AHRR#chr5:321970-321988(+),0.0
AHRR#chr5:322598-322616(-),0.9984
AIRE#chr21:44285835-44285853(+),1.0
AIRE#chr21:44285858-44285876(+),1.0
AIRE#chr21:44285923-44285941(-),1.0
AIRE#chr21:44285926-44285944(+),1.0
AIRE#chr21:44285954-44285972(-),1.0
AIRE#chr21:44286097-44286115(+),1.0
AKAP8#chr19:15379705-15379723(-),0.9964
AKAP8#chr19:15379715-15379733(-),0.0
AKAP8#chr19:15379724-15379742(-),0.9964
AKAP8#chr19:15379731-15379749(-),0.0548
AKAP8#chr19:15379748-15379766(-),0.9227
AKAP8#chr19:15379759-15379777(-),0.9854
AKAP8L#chr19:15418544-15418562(+),0.9993
AKAP8L#chr19:15418604-15418622(+),0.4649
AKAP8L#chr19:15418907-15418925(+),0.8209
AKAP8L#chr19:15418913-15418931(-),0.0176
AKAP8L#chr19:15418947-15418965(-),0.8209
AKAP8L#chr19:15418979-15418997(-),0.9531
AKNA#chr9:114387893-114387911(-),1.0
AKNA#chr9:114387912-114387930(-),1.0
AKNA#chr9:114387944-114387962(-),1.0
AKNA#chr9:114387968-114387986(-),1.0
AKNA#chr9:114387971-114387989(-),1.0
AKNA#chr9:114387991-114388009(-),1.0
AKNA#chr9:114398167-114398185(+),0.7476
AKNA#chr9:114398208-114398226(+),0.9227
AKNA#chr9:114398425-114398443(+),0.0548
AKNA#chr9:114398430-114398448(-),1.0
AKNA#chr9:114398453-114398471(-),1.0
AKNA#chr9:114398456-114398474(-),0.661
ALX1#chr12:85280208-85280226(-),0.7476
ALX1#chr12:85280221-85280239(-),0.5649
ALX1#chr12:85280233-85280251(-),0.0548
ALX1#chr12:85280237-85280255(+),0.9854
ALX1#chr12:85280244-85280262(+),0.9531
ALX1#chr12:85280290-85280308(-),0.8792
ALX3#chr1:110070253-110070271(+),0.7476
ALX3#chr1:110070544-110070562(+),0.9997
ALX3#chr1:110070549-110070567(-),0.8209
ALX3#chr1:110070558-110070576(-),0.0009
ALX3#chr1:110070570-110070588(+),1.0
ALX3#chr1:110070620-110070638(+),0.661
ALX4#chr11:44309662-44309680(-),0.0176
ALX4#chr11:44309866-44309884(-),0.9984
ALX4#chr11:44309981-44309999(-),0.1995
ALX4#chr11:44309986-44310004(+),0.4649
ALX4#chr11:44309995-44310013(+),0.661
ALX4#chr11:44310001-44310019(+),0.9993
ALYREF#chr17:81891193-81891211(-),0.2771
ALYREF#chr17:81891325-81891343(-),0.9926
ALYREF#chr17:81891340-81891358(-),0.0548
ALYREF#chr17:81891389-81891407(-),1.0
ALYREF#chr17:81891556-81891574(+),0.7476
ALYREF#chr17:81891562-81891580(+),0.9984
ANHX#chr12:133235485-133235503(-),0.9964
ANHX#chr12:133235488-133235506(-),0.0021
ANHX#chr12:133235629-133235647(-),0.9964
ANHX#chr12:133235804-133235822(-),0.661
ANHX#chr12:133235809-133235827(-),0.1366
ANHX#chr12:133235820-133235838(-),0.9999
ANKRD1#chr10:90920906-90920924(-),0.9984
ANKRD1#chr10:90921003-90921021(-),0.9993
ANKRD1#chr10:90921024-90921042(-),0.9531
ANKRD1#chr10:90921075-90921093(-),0.9964
ANKRD1#chr10:90921097-90921115(-),0.367
ANKRD1#chr10:90921102-90921120(-),0.4649
ANKRD30A#chr10:37125662-37125680(+),0.9926
ANKRD30A#chr10:37125789-37125807(-),0.1995
ANKRD30A#chr10:37125807-37125825(-),0.9984
ANKRD30A#chr10:37125810-37125828(-),0.1366
ANKRD30A#chr10:37125841-37125859(-),1.0
ANKRD30A#chr10:37125882-37125900(-),0.8792
ANKZF1#chr2:219229800-219229818(-),0.9731
ANKZF1#chr2:219229833-219229851(+),0.9993
ANKZF1#chr2:219229847-219229865(+),0.7476
ANKZF1#chr2:219229865-219229883(-),0.0004
ANKZF1#chr2:219229881-219229899(-),0.7476
ANKZF1#chr2:219229892-219229910(-),0.661
APITD1#chr1:10430503-10430521(+),0.9731
APITD1#chr1:10430724-10430742(+),0.0021
APITD1#chr1:10430743-10430761(+),0.367
APITD1#chr1:10430776-10430794(+),0.2771
APITD1#chr1:10430787-10430805(+),0.8792
APITD1#chr1:10430988-10431006(-),0.9731
AR#chrX:67544023-67544041(+),0.0319
AR#chrX:67544028-67544046(-),0.9964
AR#chrX:67544050-67544068(+),0.2771
AR#chrX:67544055-67544073(+),0.367
AR#chrX:67544380-67544398(-),0.8792
AR#chrX:67544404-67544422(-),0.9854
ARGFX#chr3:121567957-121567975(+),1.0
ARGFX#chr3:121567973-121567991(-),1.0
ARGFX#chr3:121567993-121568011(+),1.0
ARGFX#chr3:121568003-121568021(+),1.0
ARGFX#chr3:121568031-121568049(+),1.0
ARGFX#chr3:121568185-121568203(+),1.0
ARHGAP35#chr19:46918664-46918682(+),1.0
ARHGAP35#chr19:46918712-46918730(-),0.367
ARHGAP35#chr19:46918723-46918741(+),0.0021
ARHGAP35#chr19:46918733-46918751(+),0.9731
ARHGAP35#chr19:46918798-46918816(-),1.0
ARHGAP35#chr19:46918849-46918867(+),0.7476
ARID1A#chr1:26696017-26696035(-),0.9926
ARID1A#chr1:26696019-26696037(+),0.4649
ARID1A#chr1:26696034-26696052(+),0.7476
ARID1A#chr1:26696089-26696107(-),0.9227
ARID1A#chr1:26696255-26696273(+),0.0319
ARID1A#chr1:26696464-26696482(-),0.9993
ARID1B#chr6:156777663-156777681(+),0.9854
ARID1B#chr6:156777673-156777691(-),1.0
ARID1B#chr6:156777838-156777856(+),0.0889
ARID1B#chr6:156777964-156777982(+),1.0
ARID1B#chr6:156777978-156777996(+),0.9984
ARID1B#chr6:156777991-156778009(+),0.0
ARID1B#chr6:156779041-156779059(-),0.5649
ARID1B#chr6:156779148-156779166(+),0.9964
ARID1B#chr6:156779151-156779169(+),0.9531
ARID1B#chr6:156779179-156779197(-),0.8209
ARID1B#chr6:156779185-156779203(-),0.5649
ARID1B#chr6:156779212-156779230(+),0.8209
ARID2#chr12:45729704-45729722(-),0.0319
ARID2#chr12:45729715-45729733(-),1.0
ARID2#chr12:45729728-45729746(+),1.0
ARID2#chr12:45729741-45729759(-),0.5649
ARID2#chr12:45729745-45729763(+),0.0548
ARID2#chr12:45729939-45729957(+),0.9984
ARID3A#chr19:926002-926020(+),0.1366
ARID3A#chr19:926005-926023(+),0.9997
ARID3A#chr19:926027-926045(+),0.0319
ARID3A#chr19:926047-926065(+),0.9964
ARID3A#chr19:926086-926104(-),0.8209
ARID3A#chr19:926415-926433(+),0.8209
ARID3B#chr15:74541326-74541344(-),0.8792
ARID3B#chr15:74541329-74541347(+),0.8209
ARID3B#chr15:74541356-74541374(-),0.0
ARID3B#chr15:74541430-74541448(+),0.8209
ARID3B#chr15:74541494-74541512(+),0.9997
ARID3B#chr15:74541575-74541593(+),0.9227
ARID3C#chr9:34628366-34628384(+),0.367
ARID3C#chr9:34628416-34628434(+),0.9854
ARID3C#chr9:34628454-34628472(+),0.9227
ARID3C#chr9:34628514-34628532(+),0.9964
ARID3C#chr9:34628527-34628545(+),0.2771
ARID3C#chr9:34628530-34628548(+),0.8792
ARID4A#chr14:58298554-58298572(+),1.0
ARID4A#chr14:58298563-58298581(+),1.0
ARID4A#chr14:58298609-58298627(-),1.0
ARID4A#chr14:58298630-58298648(-),1.0
ARID4A#chr14:58298725-58298743(+),1.0
ARID4A#chr14:58298771-58298789(-),1.0
ARID4B#chr1:235327775-235327793(+),0.8792
ARID4B#chr1:235327938-235327956(-),0.0021
ARID4B#chr1:235328130-235328148(-),0.7476
ARID4B#chr1:235328134-235328152(-),0.9531
ARID4B#chr1:235328139-235328157(+),1.0
ARID4B#chr1:235328153-235328171(-),0.367
ARID5A#chr2:96536779-96536797(+),0.9999
ARID5A#chr2:96536782-96536800(+),0.661
ARID5A#chr2:96536810-96536828(-),0.9531
ARID5A#chr2:96536818-96536836(-),0.9227
ARID5A#chr2:96536823-96536841(-),0.1995
ARID5A#chr2:96536828-96536846(-),1.0
ARID5B#chr10:61901180-61901198(+),0.9531
ARID5B#chr10:61901192-61901210(+),0.9531
ARID5B#chr10:61901199-61901217(-),0.367
ARID5B#chr10:61901407-61901425(-),0.9997
ARID5B#chr10:61901414-61901432(-),0.9854
ARID5B#chr10:61901425-61901443(-),0.0
ARNT#chr1:150876336-150876354(-),0.661
ARNT#chr1:150876496-150876514(-),0.0548
ARNT#chr1:150876534-150876552(-),1.0
ARNT#chr1:150876540-150876558(-),1.0
ARNT#chr1:150876545-150876563(-),0.0889
ARNT#chr1:150876694-150876712(+),1.0
ARNT2#chr15:80404389-80404407(+),0.9993
ARNT2#chr15:80404392-80404410(+),0.0176
ARNT2#chr15:80404399-80404417(-),0.9731
ARNT2#chr15:80404425-80404443(-),0.0319
ARNT2#chr15:80404483-80404501(-),0.9993
ARNT2#chr15:80404739-80404757(-),0.9731
ARNTL#chr11:13277791-13277809(+),0.9926
ARNTL#chr11:13277812-13277830(+),0.0009
ARNTL#chr11:13277815-13277833(+),0.9993
ARNTL#chr11:13277842-13277860(-),0.9854
ARNTL#chr11:13277874-13277892(-),0.367
ARNTL#chr11:13277877-13277895(-),0.9227
ARNTL2#chr12:27332901-27332919(+),0.9993
ARNTL2#chr12:27332908-27332926(-),0.4649
ARNTL2#chr12:27332910-27332928(+),1.0
ARNTL2#chr12:27332918-27332936(-),0.5649
ARNTL2#chr12:27332934-27332952(+),1.0
ARNTL2#chr12:27333120-27333138(+),0.1366
ARX#chrX:25012852-25012870(-),0.2771
ARX#chrX:25012868-25012886(-),0.9731
ARX#chrX:25012893-25012911(-),0.0021
ARX#chrX:25013038-25013056(+),0.9926
ARX#chrX:25013073-25013091(-),0.9993
ARX#chrX:25013082-25013100(-),0.367
ARX#chrX:25015643-25015661(+),0.9531
ARX#chrX:25015715-25015733(-),0.9227
ARX#chrX:25015719-25015737(-),0.9731
ARX#chrX:25015914-25015932(-),0.2771
ARX#chrX:25015931-25015949(-),0.9984
ARX#chrX:25015937-25015955(-),0.0021
ASCL1#chr12:102957684-102957702(+),0.5649
ASCL1#chr12:102957688-102957706(+),0.4649
ASCL1#chr12:102957701-102957719(+),0.9984
ASCL1#chr12:102957707-102957725(+),0.9999
ASCL1#chr12:102957713-102957731(+),0.7476
ASCL1#chr12:102957717-102957735(-),0.8209
ASCL2#chr11:2270949-2270967(-),0.0319
ASCL2#chr11:2270952-2270970(-),0.5649
ASCL2#chr11:2270964-2270982(+),0.2771
ASCL2#chr11:2270990-2271008(+),0.9926
ASCL2#chr11:2270998-2271016(-),0.9984
ASCL2#chr11:2271021-2271039(+),0.9854
ASCL3#chr11:8942688-8942706(+),0.9999
ASCL3#chr11:8942758-8942776(-),0.9854
ASCL3#chr11:8942940-8942958(+),0.661
ASCL3#chr11:8942949-8942967(+),0.1366
ASCL3#chr11:8942956-8942974(-),0.367
ASCL3#chr11:8942988-8943006(-),0.8209
ASCL4#chr12:107774516-107774534(-),1.0
ASCL4#chr12:107774635-107774653(-),1.0
ASCL4#chr12:107774639-107774657(-),1.0
ASCL4#chr12:107774646-107774664(+),1.0
ASCL4#chr12:107774698-107774716(-),1.0
ASCL4#chr12:107774791-107774809(+),1.0
ASCL5#chr1:201127066-201127084(-),1.0
ASCL5#chr1:201127144-201127162(+),0.9531
ASCL5#chr1:201127180-201127198(-),0.4649
ASCL5#chr1:201127186-201127204(+),0.9964
ASCL5#chr1:201127190-201127208(-),0.5649
ASCL5#chr1:201127216-201127234(-),0.2771
ASH1L#chr1:155562570-155562588(-),0.0091
ASH1L#chr1:155562701-155562719(-),0.5649
ASH1L#chr1:155562711-155562729(-),1.0
ASH1L#chr1:155562714-155562732(-),1.0
ASH1L#chr1:155562720-155562738(-),0.367
ASH1L#chr1:155562738-155562756(+),1.0
ATF1#chr12:50764087-50764105(+),0.9926
ATF1#chr12:50764099-50764117(-),0.8209
ATF1#chr12:50764102-50764120(-),0.1366
ATF1#chr12:50764108-50764126(+),0.0548
ATF1#chr12:50764117-50764135(+),0.7476
ATF1#chr12:50764349-50764367(+),0.9854
ATF2#chr2:175167692-175167710(+),0.4649
ATF2#chr2:175167724-175167742(+),0.1366
ATF2#chr2:175167773-175167791(-),0.9984
ATF2#chr2:175167915-175167933(+),1.0
ATF2#chr2:175167932-175167950(+),0.0176
ATF2#chr2:175168168-175168186(-),0.9731
ATF3#chr1:212608762-212608780(-),0.9993
ATF3#chr1:212608813-212608831(-),0.9227
ATF3#chr1:212608826-212608844(-),0.367
ATF3#chr1:212608846-212608864(-),0.8792
ATF3#chr1:212608979-212608997(-),0.8209
ATF3#chr1:212609017-212609035(-),0.1366
ATF4#chr22:39520302-39520320(+),0.1995
ATF4#chr22:39520523-39520541(+),0.9227
ATF4#chr22:39520746-39520764(+),0.2771
ATF4#chr22:39520828-39520846(+),0.9227
ATF4#chr22:39520976-39520994(-),1.0
ATF4#chr22:39521013-39521031(+),0.9964
ATF5#chr19:49929110-49929128(-),1.0
ATF5#chr19:49929171-49929189(-),1.0
ATF5#chr19:49929217-49929235(-),0.8792
ATF5#chr19:49929260-49929278(-),0.9993
ATF5#chr19:49929443-49929461(-),0.661
ATF5#chr19:49929461-49929479(-),0.9227
ATF6#chr1:161766403-161766421(-),1.0
ATF6#chr1:161766405-161766423(+),1.0
ATF6#chr1:161766503-161766521(-),1.0
ATF6#chr1:161766506-161766524(-),1.0
ATF6#chr1:161766517-161766535(-),1.0
ATF6#chr1:161766564-161766582(-),1.0
ATF6B#chr6:32127823-32127841(-),0.9531
ATF6B#chr6:32127829-32127847(-),0.9731
ATF6B#chr6:32127972-32127990(-),0.9731
ATF6B#chr6:32128007-32128025(-),0.9731
ATF6B#chr6:32128052-32128070(-),0.367
ATF6B#chr6:32128150-32128168(+),0.661
ATF7#chr12:53625858-53625876(-),0.9926
ATF7#chr12:53625930-53625948(-),0.7476
ATF7#chr12:53625936-53625954(-),0.0548
ATF7#chr12:53625965-53625983(-),1.0
ATF7#chr12:53626323-53626341(-),0.9993
ATF7#chr12:53626351-53626369(-),0.9926
ATMIN#chr16:81035828-81035846(+),0.0548
ATMIN#chr16:81035840-81035858(-),0.0319
ATMIN#chr16:81036048-81036066(+),0.9993
ATMIN#chr16:81036060-81036078(-),0.9227
ATMIN#chr16:81036084-81036102(-),0.9964
ATMIN#chr16:81036185-81036203(-),0.8792
ATN1#chr12:6927791-6927809(-),0.9731
ATN1#chr12:6927798-6927816(-),0.5649
ATN1#chr12:6927809-6927827(-),0.9531
ATN1#chr12:6927867-6927885(+),0.0
ATN1#chr12:6927880-6927898(-),1.0
ATN1#chr12:6928230-6928248(-),0.9227
ATOH1#chr4:93828777-93828795(+),0.1366
ATOH1#chr4:93828783-93828801(+),0.8792
ATOH1#chr4:93828895-93828913(-),0.661
ATOH1#chr4:93828954-93828972(+),0.9731
ATOH1#chr4:93829002-93829020(-),0.661
ATOH1#chr4:93829068-93829086(-),1.0
ATOH7#chr10:68231719-68231737(+),0.9984
ATOH7#chr10:68231763-68231781(-),0.0
ATOH7#chr10:68232031-68232049(-),0.2771
ATOH7#chr10:68232053-68232071(+),1.0
ATOH7#chr10:68232065-68232083(-),0.9993
ATOH7#chr10:68232108-68232126(+),0.8792
ATOH8#chr2:85753861-85753879(+),0.5649
ATOH8#chr2:85753885-85753903(+),1.0
ATOH8#chr2:85754108-85754126(+),0.5649
ATOH8#chr2:85754233-85754251(+),0.8209
ATOH8#chr2:85754366-85754384(+),0.9993
ATOH8#chr2:85754496-85754514(-),0.0
ATXN7#chr3:63864353-63864371(+),0.2771
ATXN7#chr3:63864362-63864380(+),0.9926
ATXN7#chr3:63864365-63864383(+),0.9854
ATXN7#chr3:63864380-63864398(-),0.4649
ATXN7#chr3:63864536-63864554(-),0.0
ATXN7#chr3:63864544-63864562(+),1.0
ATXN7#chr3:63912488-63912506(-),0.2771
ATXN7#chr3:63912514-63912532(-),0.2771
ATXN7#chr3:63912525-63912543(-),0.5649
ATXN7#chr3:63912567-63912585(-),0.9993
ATXN7#chr3:63912765-63912783(+),0.9964
ATXN7#chr3:63912872-63912890(+),0.7476
BACH1#chr21:29298933-29298951(+),0.661
BACH1#chr21:29298940-29298958(+),0.9531
BACH1#chr21:29298969-29298987(+),0.9854
BACH1#chr21:29299032-29299050(+),0.0
BACH1#chr21:29299038-29299056(+),0.9531
BACH1#chr21:29299374-29299392(-),0.9999
BACH2#chr6:90296557-90296575(+),0.4649
BACH2#chr6:90296577-90296595(+),0.9997
BACH2#chr6:90296594-90296612(+),0.8792
BACH2#chr6:90296633-90296651(-),0.9854
BACH2#chr6:90296742-90296760(-),0.9993
BACH2#chr6:90296761-90296779(+),0.1366
BARHL1#chr9:132582161-132582179(-),0.9984
BARHL1#chr9:132582610-132582628(+),0.9984
BARHL1#chr9:132582614-132582632(+),0.5649
BARHL1#chr9:132582640-132582658(+),0.4649
BARHL1#chr9:132582657-132582675(+),0.8209
BARHL1#chr9:132582832-132582850(-),0.9926
BARHL2#chr1:90716733-90716751(-),0.0091
BARHL2#chr1:90717005-90717023(+),0.0176
BARHL2#chr1:90717110-90717128(-),0.9997
BARHL2#chr1:90717225-90717243(-),0.9731
BARHL2#chr1:90717236-90717254(-),0.9227
BARHL2#chr1:90717285-90717303(-),1.0
BARX1#chr9:93955157-93955175(-),0.9854
BARX1#chr9:93955169-93955187(-),1.0
BARX1#chr9:93955228-93955246(+),0.5649
BARX1#chr9:93955231-93955249(+),0.9964
BARX1#chr9:93955329-93955347(+),0.4649
BARX1#chr9:93955339-93955357(-),0.1366
BARX2#chr11:129375645-129375663(+),0.8792
BARX2#chr11:129375648-129375666(+),0.661
BARX2#chr11:129375686-129375704(-),0.9997
BARX2#chr11:129375689-129375707(-),0.8792
BARX2#chr11:129375835-129375853(+),0.5649
BARX2#chr11:129376029-129376047(-),0.0021
BATF#chr14:75522489-75522507(-),0.0001
BATF#chr14:75522501-75522519(+),0.9531
BATF#chr14:75522513-75522531(+),0.661
BATF#chr14:75522520-75522538(+),0.8209
BATF#chr14:75522535-75522553(+),1.0
BATF#chr14:75522554-75522572(+),0.9993
BATF2#chr11:64996888-64996906(+),0.4649
BATF2#chr11:64996901-64996919(-),0.5649
BATF2#chr11:64996904-64996922(+),0.9531
BATF2#chr11:64996907-64996925(+),0.367
BATF2#chr11:64996917-64996935(+),0.9227
BATF2#chr11:64996968-64996986(+),0.0
BATF3#chr1:212699536-212699554(-),0.0319
BATF3#chr1:212699754-212699772(-),1.0
BATF3#chr1:212699815-212699833(-),0.9926
BATF3#chr1:212699890-212699908(-),0.5649
BATF3#chr1:212699913-212699931(-),0.9926
BATF3#chr1:212699932-212699950(-),0.9731
BAZ1B#chr7:73522094-73522112(+),0.1366
BAZ1B#chr7:73522104-73522122(+),1.0
BAZ1B#chr7:73522175-73522193(+),0.9531
BAZ1B#chr7:73522181-73522199(-),0.9854
BAZ1B#chr7:73522211-73522229(+),0.9964
BAZ1B#chr7:73522273-73522291(-),0.4649
BAZ2A#chr12:56630070-56630088(-),0.8209
BAZ2A#chr12:56630192-56630210(+),0.9731
BAZ2A#chr12:56630196-56630214(+),0.9531
BAZ2A#chr12:56630267-56630285(+),0.0319
BAZ2A#chr12:56630299-56630317(+),0.1995
BAZ2A#chr12:56630305-56630323(-),0.9731
BAZ2A#chr12:56636114-56636132(-),0.7476
BAZ2A#chr12:56636129-56636147(-),0.9227
BAZ2A#chr12:56636184-56636202(-),0.9854
BAZ2A#chr12:56636336-56636354(+),0.0021
BAZ2A#chr12:56636344-56636362(-),1.0
BAZ2A#chr12:56636362-56636380(+),0.5649
BAZ2B#chr2:159615263-159615281(+),0.2771
BAZ2B#chr2:159615518-159615536(+),0.661
BAZ2B#chr2:159615604-159615622(+),0.4649
BAZ2B#chr2:159615770-159615788(+),0.661
BAZ2B#chr2:159616059-159616077(+),0.7476
BAZ2B#chr2:159616074-159616092(+),0.2771
BBX#chr3:107522983-107523001(+),0.9731
BBX#chr3:107523018-107523036(-),0.1366
BBX#chr3:107523046-107523064(+),0.9993
BBX#chr3:107523051-107523069(-),0.9531
BBX#chr3:107523450-107523468(+),0.367
BBX#chr3:107523479-107523497(-),0.9227
BCL11A#chr2:60553025-60553043(+),1.0
BCL11A#chr2:60553255-60553273(+),1.0
BCL11A#chr2:60553342-60553360(+),1.0
BCL11A#chr2:60553435-60553453(+),1.0
BCL11A#chr2:60553448-60553466(+),1.0
BCL11A#chr2:60553583-60553601(+),1.0
BCL11B#chr14:99271339-99271357(+),0.5649
BCL11B#chr14:99271348-99271366(-),0.9997
BCL11B#chr14:99271546-99271564(-),0.9964
BCL11B#chr14:99271677-99271695(-),0.9997
BCL11B#chr14:99271681-99271699(+),0.7476
BCL11B#chr14:99271684-99271702(+),0.5649
BCL3#chr19:44748690-44748708(-),0.9531
BCL3#chr19:44748737-44748755(-),0.5649
BCL3#chr19:44748740-44748758(-),0.4649
BCL3#chr19:44748758-44748776(-),1.0
BCL3#chr19:44748765-44748783(+),0.8209
BCL3#chr19:44748797-44748815(-),1.0
BCL6#chr3:187745312-187745330(+),0.9997
BCL6#chr3:187745315-187745333(+),0.9926
BCL6#chr3:187745392-187745410(+),0.661
BCL6#chr3:187745399-187745417(+),0.2771
BCL6#chr3:187745424-187745442(-),0.9531
BCL6#chr3:187745429-187745447(-),0.661
BCL6B#chr17:7023024-7023042(+),0.661
BCL6B#chr17:7023062-7023080(+),0.0319
BCL6B#chr17:7023113-7023131(+),0.9854
BCL6B#chr17:7023127-7023145(+),0.9227
BCL6B#chr17:7023290-7023308(+),0.9854
BCL6B#chr17:7023481-7023499(+),0.661
BCLAF1#chr6:136289352-136289370(+),0.9964
BCLAF1#chr6:136289370-136289388(+),0.1366
BCLAF1#chr6:136289746-136289764(+),0.9997
BCLAF1#chr6:136289751-136289769(-),0.4649
BCLAF1#chr6:136289760-136289778(-),0.8209
