target_id	ensembl_gene_id	gene_symbol	hgnc_approved_symbol	jaspar_tf_family	lambert_2018_dbd	type	locus	distance_mean_HonCM	distance_rank_HonCM	sig_dist_gt_NC_max_HonCM	distance_mean_HuangfuDE	distance_rank_HuangfuDE	sig_dist_gt_NC_max_HuangfuDE	distance_mean_HuangfuESC	distance_rank_HuangfuESC	sig_dist_gt_NC_max_HuangfuESC	n_datasets_with_data	n_datasets_significant	classification
ENSG00000167771|chr11:63916556-63917162	ENSG00000167771	RCOR2	RCOR2		Myb/SANT	targeting	chr11:63916556-63917162	20.26555480957031	33.0	True	79.84473266601563	2009.0	False	508.0849609375	1478.0	False	3	1	HonCM-specific
ENSG00000129534|chr14:45253069-45253203	ENSG00000129534	MIS18BP1	MIS18BP1		Myb/SANT	targeting	chr14:45253069-45253203	8.694967651367188	91.0	True	74.55447387695312	2116.0	False	508.063119506836	1479.0	False	3	1	HonCM-specific
ENSG00000090861|chr16:70289409-70289495	ENSG00000090861					positive control	chr16:70289409-70289495	289.9674377441406		True	74.046142578125		False	507.8145965576172		False	3	1	HonCM-specific
ENSG00000137492|chr11:76380661-76381075	ENSG00000137492	PRKRIR	THAP12		THAP finger	targeting	chr11:76380661-76381075	9.123486328125	86.0	True	102.02618408203124	348.0	False	507.7754791259766	1481.0	False	3	1	HonCM-specific
ENSG00000130816|chr19:10194838-10194922	ENSG00000130816	DNMT1	DNMT1		CxxC	targeting	chr19:10194838-10194922	5.096481323242188	151.0	True	104.86182250976564	204.0	False	507.5288482666016	1488.0	False	3	1	HonCM-specific
ENSG00000143190|chr1:167220883-167221072	ENSG00000143190	POU2F1	POU2F1	POU domain factors	Homeodomain; POU	targeting	chr1:167220883-167221072	23.69264831542969	17.0	True	90.11332397460936	1404.0	False	507.3971252441406	1492.0	False	3	1	HonCM-specific
ENSG00000170322|chr11:129895173-129895561	ENSG00000170322	NFRKB	NFRKB		Unknown	targeting	chr11:129895173-129895561	8.514007568359375	94.0	True	103.91676635742188	247.0	False	506.818960571289	1500.0	False	3	1	HonCM-specific
ENSG00000186141|chr1:145824185-145824322	ENSG00000186141	POLR3C	POLR3C			targeting	chr1:145824185-145824322	10.138357543945313	81.0	True	85.28770141601562	1747.0	False	506.0661499023437	1514.0	False	3	1	HonCM-specific
ENSG00000117505|chr1:93345941-93346316	ENSG00000117505	DR1	DR1		Unknown	targeting	chr1:93345941-93346316	24.989434814453126	16.0	True	78.5127197265625	2048.0	False	505.21201477050784	1529.0	False	3	1	HonCM-specific
ENSG00000153767|chr3:120742738-120742974	ENSG00000153767	GTF2E1	GTF2E1			targeting	chr3:120742738-120742974	6.570458984375	124.0	True	76.95358276367188	2079.0	False	504.1152648925781	1545.0	False	3	1	HonCM-specific
ENSG00000023734|chr12:15882411-15882581	ENSG00000023734	STRAP	STRAP			targeting	chr12:15882411-15882581	9.28525390625	84.0	True	97.92284545898436	659.0	False	504.0275054931641	1548.0	False	3	1	HonCM-specific
ENSG00000198393|chr12:132986403-132986470	ENSG00000198393	ZNF26	ZNF26		C2H2 ZF	targeting	chr12:132986403-132986470	6.277279663085937	132.0	True	92.65963745117188	1132.0	False	503.81178894042966	1554.0	False	3	1	HonCM-specific
ENSG00000118707|chr20:36573621-36575052	ENSG00000118707	TGIF2	TGIF2	TALE-type homeo domain factors	Homeodomain	targeting	chr20:36573621-36575052	6.604605102539063	123.0	True	71.27595825195313	2146.0	False	503.5220520019531	1560.0	False	3	1	HonCM-specific
ENSG00000143621|chr1:153670768-153670991	ENSG00000143621	ILF2	ILF2			targeting	chr1:153670768-153670991	47.81247253417969	9.0	True	93.84169311523438	1019.0	False	503.1424530029297	1565.0	False	3	1	HonCM-specific
ENSG00000110925|chr12:51083285-51083598	ENSG00000110925	CSRNP2	CSRNP2		Unknown	targeting	chr12:51083285-51083598	5.293185424804688	148.0	True	81.59829711914062	1938.0	False	503.0338165283203	1568.0	False	3	1	HonCM-specific
ENSG00000079246|chr2:216109402-216109580	ENSG00000079246	XRCC5	XRCC5			targeting	chr2:216109402-216109580	21.58037109375	25.0	True	96.85283813476562	777.0	False	501.2631652832032	1597.0	False	3	1	HonCM-specific
ENSG00000113387|chr5:32585577-32585974	ENSG00000113387	SUB1	SUB1		Unknown	targeting	chr5:32585577-32585974	14.237777709960938	59.0	True	86.34639282226563	1684.0	False	500.6657592773437	1611.0	False	3	1	HonCM-specific
ENSG00000111358|chr12:123633820-123633924	ENSG00000111358	GTF2H3	GTF2H3		Unknown	targeting	chr12:123633820-123633924	13.9748779296875	62.0	True	99.70906982421874	509.0	False	499.2056945800781	1630.0	False	3	1	HonCM-specific
ENSG00000141052|chr17:12665905-12666064	ENSG00000141052	MYOCD	MYOCD		Unknown	targeting	chr17:12665905-12666064	10.424954223632811	80.0	True	105.26492919921876	192.0	False	498.9197387695313	1633.0	False	3	1	HonCM-specific
ENSG00000189079|chr12:45729704-45729957	ENSG00000189079	ARID2	ARID2		ARID/BRIGHT; RFX	targeting	chr12:45729704-45729957	7.119454956054687	112.0	True	91.94561157226562	1206.0	False	498.50368041992186	1644.0	False	3	1	HonCM-specific
ENSG00000104064|chr15:50354626-50355055	ENSG00000104064	GABPB1	GABPB1		Unknown	targeting	chr15:50354626-50355055	6.464126586914063	126.0	True	82.476318359375	1902.0	False	493.1128540039063	1723.0	False	3	1	HonCM-specific
ENSG00000166986|chr12:57488029-57488506	ENSG00000166986	MARS	MARS1			targeting	chr12:57488029-57488506	6.458392333984375	128.0	True	89.54946899414062	1448.0	False	492.5459045410156	1732.0	False	3	1	HonCM-specific
ENSG00000109381|chr4:139177160-139177202	ENSG00000109381	ELF2	ELF2	Ets-related	Ets	targeting	chr4:139177160-139177202	5.763836669921875	143.0	True	86.50126953125	1673.0	False	490.3769866943359	1748.0	False	3	1	HonCM-specific
ENSG00000100084|chr22:19431326-19431744	ENSG00000100084	HIRA	HIRA		Unknown	targeting	chr22:19431326-19431744	21.40094909667969	26.0	True	94.41332397460936	973.0	False	489.7088623046875	1756.0	False	3	1	HonCM-specific
ENSG00000115568|chr2:218659385-218659623	ENSG00000115568	ZNF142	ZNF142	Factors with multiple dispersed zinc fingers	C2H2 ZF	targeting	chr2:218659385-218659623	17.6721923828125	44.0	True	90.30079345703123	1385.0	False	488.8337463378906	1764.0	False	3	1	HonCM-specific
ENSG00000066136|chr1:40691737-40692027	ENSG00000066136	NFYC	NFYC	Heteromeric CCAAT-binding	Unknown	targeting	chr1:40691737-40692027	6.7847412109375	117.0	True	91.087841796875	1299.0	False	487.270068359375	1794.0	False	3	1	HonCM-specific
ENSG00000159479|chr1:43389549-43389779	ENSG00000159479	MED8	MED8			targeting	chr1:43389549-43389779	13.61817626953125	65.0	True	78.44239501953125	2051.0	False	484.63499755859374	1821.0	False	3	1	HonCM-specific
ENSG00000166478|chr11:9461024-9461502	ENSG00000166478	ZNF143	ZNF143	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	chr11:9461024-9461502	6.74407958984375	120.0	True	83.54581909179687	1859.0	False	479.2381591796875	1887.0	False	3	1	HonCM-specific
ENSG00000189403|chr13:30617290-30617542	ENSG00000189403	HMGB1	HMGB1		HMG/Sox	targeting	chr13:30617290-30617542	5.010699462890625	152.0	True	64.4578125	2162.0	False	478.58216552734376	1894.0	False	3	1	HonCM-specific
ENSG00000178150|chr19:48271358-48271621	ENSG00000178150	ZNF114	ZNF114		C2H2 ZF	targeting	chr19:48271358-48271621	8.97718505859375	88.0	True	85.3206787109375	1743.0	False	478.4272705078125	1896.0	False	3	1	HonCM-specific
ENSG00000108064|chr10:58385428-58385932	ENSG00000108064	TFAM	TFAM		HMG/Sox	targeting	chr10:58385428-58385932	4.866519165039063	158.0	True	75.35988159179688	2106.0	False	478.40525512695314	1897.0	False	3	1	HonCM-specific
ENSG00000198546|chr10:133308569-133309307	ENSG00000198546	ZNF511	ZNF511		C2H2 ZF	targeting	chr10:133308569-133309307	22.4778076171875	21.0	True	80.13336791992188	1997.0	False	478.20452880859375	1898.0	False	3	1	HonCM-specific
ENSG00000106479|chr7:149838423-149838637											110.90643310546876	55.0	True	474.47259521484375	1932.0	False	2	1	HonCM-specific
ENSG00000168036|chr3:41199511-41199710	ENSG00000168036	CTNNB1	CTNNB1		Unknown	targeting	chr3:41199511-41199710	17.70640869140625	43.0	True	97.1581787109375	743.0	False	472.57765502929686	1953.0	False	3	1	HonCM-specific
ENSG00000198026|chr20:45971950-45972198	ENSG00000198026	ZNF335	ZNF335	Other factors with up to three adjacent zinc fingers	C2H2 ZF	targeting	chr20:45971950-45972198	14.172366333007812	61.0	True	86.82776489257813	1652.0	False	471.6592651367188	1962.0	False	3	1	HonCM-specific
ENSG00000181896|chr19:19668823-19669115	ENSG00000181896	ZNF101	ZNF101		C2H2 ZF	targeting	chr19:19668823-19669115	10.504067993164062	79.0	True	105.107275390625	196.0	False	470.0158264160156	1972.0	False	3	1	HonCM-specific
ENSG00000095951|chr6:12011754-12012053	ENSG00000095951	HIVEP1	HIVEP1		C2H2 ZF	targeting	chr6:12011754-12012053	23.22548828125	19.0	True	83.21791381835938	1873.0	False	469.23967895507815	1980.0	False	3	1	HonCM-specific
ENSG00000161980|chr16:53124-53651	ENSG00000161980	POLR3K	POLR3K			targeting	chr16:53124-53651	11.8353515625	73.0	True	92.68348999023438	1128.0	False	467.9773071289063	1992.0	False	3	1	HonCM-specific
ENSG00000151657|chr10:7787585-7787993	ENSG00000151657	KIN	KIN		C2H2 ZF	targeting	chr10:7787585-7787993	17.543301391601563	45.0	True	86.38087768554688	1682.0	False	467.2095092773437	1997.0	False	3	1	HonCM-specific
ENSG00000112592|chr6:170554354-170554621	ENSG00000112592	TBP	TBP		TBP	targeting	chr6:170554354-170554621	9.1297119140625	85.0	True	90.44459228515623	1373.0	False	463.7576965332031	2016.0	False	3	1	HonCM-specific
ENSG00000079432|chr19:42283973-42284838	ENSG00000079432	CIC	CIC		HMG/Sox	targeting	chr19:42283973-42284838	7.2952392578125	109.0	True	87.65824584960937	1595.0	False	461.7063171386719	2029.0	False	3	1	HonCM-specific
ENSG00000175792|chr3:128123370-128123809	ENSG00000175792	RUVBL1	RUVBL1			targeting	chr3:128123370-128123809	12.656658935546876	69.0	True	95.82953491210938	863.0	False	455.4751831054688	2060.0	False	3	1	HonCM-specific
ENSG00000165060|chr9:69035708-69036096	ENSG00000165060	FXN	FXN			targeting	chr9:69035708-69036096	20.913482666015625	29.0	True	92.24005737304688	1170.0	False	454.64760131835936	2063.0	False	3	1	HonCM-specific
ENSG00000143379|chr1:150926319-150926833	ENSG00000143379	SETDB1	SETDB1		MBD	targeting	chr1:150926319-150926833	6.31878662109375	130.0	True	89.06389770507812	1484.0	False	453.343701171875	2068.0	False	3	1	HonCM-specific
ENSG00000171148|chr3:9792391-9792754	ENSG00000171148	TADA3	TADA3		Unknown	targeting	chr3:9792391-9792754	4.816085815429688	160.0	True	101.09013061523436	415.0	False	445.9745727539063	2087.0	False	3	1	HonCM-specific
ENSG00000172273|chr11:119121581-119121664	ENSG00000172273	HINFP	HINFP	Factors with multiple dispersed zinc fingers	C2H2 ZF	targeting	chr11:119121581-119121664	18.357373046875	41.0	True	71.97027587890625	2141.0	False	445.3739440917969	2091.0	False	3	1	HonCM-specific
ENSG00000009954|chr7:73522094-73522291	ENSG00000009954	BAZ1B	BAZ1B			targeting	chr7:73522094-73522291	7.52322998046875	105.0	True	93.35427856445312	1070.0	False	444.209033203125	2097.0	False	3	1	HonCM-specific
ENSG00000163161|chr2:127293743-127294138	ENSG00000163161	ERCC3	ERCC3		Unknown	targeting	chr2:127293743-127294138	58.46024169921875	4.0	True	74.34852905273438	2118.0	False	438.7892822265625	2106.0	False	3	1	HonCM-specific
ENSG00000165417|chr14:81220447-81220931	ENSG00000165417	GTF2A1	GTF2A1		Unknown	targeting	chr14:81220447-81220931	12.359173583984376	70.0	True	106.80096435546876	143.0	False	435.7143127441406	2116.0	False	3	1	HonCM-specific
ENSG00000101057|chr20:43667115-43667545	ENSG00000101057	MYBL2	MYBL2	Myb/SANT domain factors	Myb/SANT	targeting	chr20:43667115-43667545	14.479217529296877	58.0	True	100.11942138671876	476.0	False	387.7638549804688	2159.0	False	3	1	HonCM-specific
ENSG00000186496|chr18:35377057-35377303	ENSG00000186496	ZNF396	ZNF396		C2H2 ZF	targeting	chr18:35377057-35377303	6.745388793945312	119.0	True	89.99713134765625	1417.0	False	378.1214904785156	2160.0	False	3	1	HonCM-specific
ENSG00000197935|chr6:29005332-29005593	ENSG00000197935	ZNF311	ZNF311		C2H2 ZF	targeting	chr6:29005332-29005593	8.011358642578125	100.0	True	85.42996215820312	1736.0	False	371.4432312011719	2161.0	False	3	1	HonCM-specific
ENSG00000138433|chr2:174395256-174395707	ENSG00000138433	CIR1	CIR1		Unknown	targeting	chr2:174395256-174395707	21.84267578125	24.0	True	73.777197265625	2124.0	False	350.885693359375	2164.0	False	3	1	HonCM-specific
ENSG00000119041|chr2:196799439-196799696	ENSG00000119041	GTF3C3	GTF3C3			targeting	chr2:196799439-196799696	222.0182678222656	1.0	True	71.052978515625	2147.0	False	333.9814453125	2165.0	False	3	1	HonCM-specific
ENSG00000128000|chr19:40055862-40056189											100.50429077148438	447.0	False	649.0390594482421	5.0	True	2	1	HuangfuDE-specific
ENSG00000177873|chr3:40477174-40477349											101.13416137695312	412.0	False	629.143310546875	16.0	True	2	1	HuangfuDE-specific
ENSG00000178665|chr7:55887473-55887555											104.51602172851562	223.0	False	607.5744720458985	61.0	True	2	1	HuangfuDE-specific
ENSG00000181450|chr1:227563558-227563916											90.78681640625	1335.0	False	602.975375366211	78.0	True	2	1	HuangfuDE-specific
ENSG00000213921|chr19:39776606-39777006	ENSG00000213921	LEUTX	LEUTX	Paired-related HD	Homeodomain	targeting	chr19:39776606-39777006	2.3086334228515626	396.0	False	113.4517333984375	24.0	True	597.143032836914	103.0	False	3	1	HuangfuDE-specific
ENSG00000125945|chr1:23369540-23369830	ENSG00000125945	ZNF436	ZNF436	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	chr1:23369540-23369830	0.9784759521484376	1478.0	False	111.60923461914062	43.0	True	591.0771026611328	136.0	False	3	1	HuangfuDE-specific
ENSG00000150051|chr10:27745573-27745800	ENSG00000150051	MKX	MKX	TALE-type HD	Homeodomain	targeting	chr10:27745573-27745800	2.8111083984375	286.0	False	111.7408447265625	41.0	True	580.7340270996094	219.0	False	3	1	HuangfuDE-specific
ENSG00000155592|chr16:25257523-25257835	ENSG00000155592	ZKSCAN2	ZKSCAN2		C2H2 ZF	targeting	chr16:25257523-25257835	0.7666412353515625	1842.0	False	110.85250854492188	56.0	True	579.9485321044922	226.0	False	3	1	HuangfuDE-specific
ENSG00000164296|chr5:150000467-150000604	ENSG00000164296	TIGD6	TIGD6		CENPB	targeting	chr5:150000467-150000604	2.572784423828125	336.0	False	120.48828735351564	5.0	True	578.1957397460938	240.0	False	3	1	HuangfuDE-specific
ENSG00000130589|chr20:63573740-63574263	ENSG00000130589	HELZ2	HELZ2		Unknown	targeting	chr20:63573740-63574263	2.596417236328125	331.0	False	110.71075439453124	59.0	True	576.9714965820312	253.0	False	3	1	HuangfuDE-specific
ENSG00000114315|chr3:194136116-194136223	ENSG00000114315	HES1	HES1	Hairy-related factors	bHLH	targeting	chr3:194136116-194136223	1.79912109375	562.0	False	118.669189453125	8.0	True	568.8654602050781	333.0	False	3	1	HuangfuDE-specific
ENSG00000253293|chr7:27174026-27174311	ENSG00000253293	HOXA10	HOXA10	HOX	Homeodomain	targeting	chr7:27174026-27174311	1.830865478515625	547.0	False	111.06386108398438	50.0	True	566.7250030517578	362.0	False	3	1	HuangfuDE-specific
ENSG00000004848|chrX:25015643-25015955	ENSG00000004848	ARX	ARX		Homeodomain	targeting	chrX:25015643-25015955	2.495648193359375	345.0	False	111.48054809570311	45.0	True	561.2381408691406	432.0	False	3	1	HuangfuDE-specific
ENSG00000185610|chr12:45050884-45051090	ENSG00000185610	DBX2	DBX2		Homeodomain	targeting	chr12:45050884-45051090	3.3379669189453125	229.0	False	112.6226806640625	31.0	True	559.9814361572265	456.0	False	3	1	HuangfuDE-specific
ENSG00000177494|chr3:111594890-111595314	ENSG00000177494	ZBED2	ZBED2	BED zinc finger factors	BED ZF	targeting	chr3:111594890-111595314	0.9656097412109376	1506.0	False	112.11163330078124	39.0	True	547.2352691650391	682.0	False	3	1	HuangfuDE-specific
ENSG00000164900|chr7:151174474-151174742	ENSG00000164900	GBX1	GBX1	HOX	Homeodomain	targeting	chr7:151174474-151174742	2.3112823486328127	394.0	False	113.39930419921876	25.0	True	546.1809173583985	708.0	False	3	1	HuangfuDE-specific
ENSG00000115053|chr2:231464232-231464485	ENSG00000115053	NCL	NCL			targeting	chr2:231464232-231464485	4.233367919921875	187.0	False	110.58636474609376	61.0	True	545.7793914794922	717.0	False	3	1	HuangfuDE-specific
ENSG00000084676|chr2:24491867-24491918	ENSG00000084676	NCOA1	NCOA1		bHLH	targeting	chr2:24491867-24491918	1.7943756103515625	569.0	False	115.99132080078124	14.0	True	543.0848571777344	772.0	False	3	1	HuangfuDE-specific
ENSG00000109685|chr4:1871399-1871869	ENSG00000109685	WHSC1	NSD2		HMG/Sox	targeting	chr4:1871399-1871869	1.593060302734375	706.0	False	112.61698608398436	32.0	True	543.0510498046875	773.0	False	3	1	HuangfuDE-specific
ENSG00000144655|chr3:39153191-39153573	ENSG00000144655	CSRNP1	CSRNP1		Unknown	targeting	chr3:39153191-39153573	1.2261505126953125	1080.0	False	110.29962768554688	67.0	True	542.6703033447266	785.0	False	3	1	HuangfuDE-specific
ENSG00000023287|chr8:52714363-52714428	ENSG00000023287	RB1CC1	RB1CC1			targeting	chr8:52714363-52714428	2.7450836181640623	297.0	False	115.01624145507812	17.0	True	542.4415344238281	791.0	False	3	1	HuangfuDE-specific
ENSG00000215397|chr20:676442-676643	ENSG00000215397	SCRT2	SCRT2	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	chr20:676442-676643	0.7865875244140625	1813.0	False	114.32615966796877	20.0	True	540.1502044677734	845.0	False	3	1	HuangfuDE-specific
ENSG00000116731|chr1:13704871-13705208	ENSG00000116731	PRDM2	PRDM2		C2H2 ZF	targeting	chr1:13704871-13705208	0.9420196533203123	1542.0	False	112.13946533203124	38.0	True	539.7203430175781	851.0	False	3	1	HuangfuDE-specific
ENSG00000069011|chr5:135034178-135034269	ENSG00000069011	PITX1	PITX1	Paired-related HD factors	Homeodomain	targeting	chr5:135034178-135034269	1.3749847412109375	886.0	False	112.20086669921876	37.0	True	539.140283203125	863.0	False	3	1	HuangfuDE-specific
ENSG00000143514|chr1:223845711-223845967	ENSG00000143514	TP53BP2	TP53BP2			targeting	chr1:223845711-223845967	0.870477294921875	1673.0	False	111.01514892578123	51.0	True	538.405322265625	876.0	False	3	1	HuangfuDE-specific
ENSG00000184271|chr12:51217777-51218095	ENSG00000184271	POU6F1	POU6F1	POU domain factors	Homeodomain; POU	targeting	chr12:51217777-51218095	0.8648406982421875	1681.0	False	110.92860107421876	54.0	True	537.7460205078125	886.0	False	3	1	HuangfuDE-specific
ENSG00000105610|chr19:12886990-12887223	ENSG00000105610	KLF1	KLF1	Three-zinc finger Kruppel-related	C2H2 ZF	targeting	chr19:12886990-12887223	1.3838226318359377	872.0	False	114.00497436523438	21.0	True	537.6418518066406	887.0	False	3	1	HuangfuDE-specific
ENSG00000108840|chr17:44123413-44123610	ENSG00000108840	HDAC5	HDAC5		Unknown	targeting	chr17:44123413-44123610	0.953448486328125	1519.0	False	111.33400268554688	46.0	True	537.328579711914	897.0	False	3	1	HuangfuDE-specific
ENSG00000075426|chr2:28392854-28393581	ENSG00000075426	FOSL2	FOSL2	Fos-related	bZIP	targeting	chr2:28392854-28393581	1.176214599609375	1146.0	False	112.60972900390624	33.0	True	535.6617401123046	930.0	False	3	1	HuangfuDE-specific
ENSG00000100987|chr20:25077611-25078007	ENSG00000100987	VSX1	VSX1	Paired-related HD factors	Homeodomain	targeting	chr20:25077611-25078007	1.04049072265625	1366.0	False	110.37670288085936	64.0	True	531.3244995117187	1017.0	False	3	1	HuangfuDE-specific
ENSG00000005073|chr7:27184970-27185227	ENSG00000005073	HOXA11	HOXA11		Homeodomain	targeting	chr7:27184970-27185227	0.9963348388671877	1449.0	False	111.29627685546876	47.0	True	531.033578491211	1021.0	False	3	1	HuangfuDE-specific
ENSG00000006468|chr7:13988864-13989683	ENSG00000006468	ETV1	ETV1	Ets-related	Ets	targeting	chr7:13988864-13989683	1.846160888671875	543.0	False	116.06377563476562	13.0	True	528.4832122802734	1061.0	False	3	1	HuangfuDE-specific
ENSG00000167491|chr19:19405761-19406238	ENSG00000167491	GATAD2A	GATAD2A		GATA	targeting	chr19:19405761-19406238	1.5861114501953124	714.0	False	113.14151000976562	29.0	True	527.4759979248047	1076.0	False	3	1	HuangfuDE-specific
ENSG00000141380|chr18:26090413-26090627	ENSG00000141380	SS18	SS18			targeting	chr18:26090413-26090627	1.05576171875	1341.0	False	113.21419067382811	27.0	True	526.0258239746094	1115.0	False	3	1	HuangfuDE-specific
ENSG00000185947|chr16:31884557-31884981	ENSG00000185947	ZNF267	ZNF267		C2H2 ZF	targeting	chr16:31884557-31884981	0.777386474609375	1830.0	False	109.99723510742189	69.0	True	525.4276885986328	1126.0	False	3	1	HuangfuDE-specific
