guide_id	gene_name	log2_fc	p_value	dataset	lab
SMARCB1#chr22:23787375-23787393(+)	SMARCB1	0.026507912	0.726333846498988	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
SMARCB1#chr22:23786990-23787008(+)	SMARCB1	-0.21538323	0.0281157512832042	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
SMARCB1#chr22:23786994-23787012(-)	SMARCB1	-0.1478192	0.0337593537590769	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
SMARCB1#chr22:23787045-23787063(-)	SMARCB1	-1.0175232	3.3278292591154926e-26	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
SMARCB1#chr22:23787031-23787049(+)	SMARCB1	-0.029625494	0.8886503611517587	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
SMARCB1#chr22:23791807-23791825(-)	SMARCB1	-0.18065494	0.0041488323708897	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
SMARCB1#chr22:23791813-23791831(+)	SMARCB1	-0.12169514	0.2115511474008574	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
SMARCB1#chr22:23791794-23791812(+)	SMARCB1	-0.1654025	0.0162521604682506	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
SMARCB1#chr22:23791773-23791791(-)	SMARCB1	-0.15597078	0.082107854423597	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
SMARCB1#chr22:23791797-23791815(+)	SMARCB1	-0.14110461	0.0356065215979757	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
SMARCB1#chr22:23791770-23791788(-)	SMARCB1	-0.16197808	0.057187011397638	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
SMARCC1#chr3:47781489-47781507(-)	SMARCC1	-1.4445907	0.0	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
SMARCC1#chr3:47781383-47781401(+)	SMARCC1	-1.5332595	7.859018814183647e-80	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
SMARCC1#chr3:47781809-47781827(-)	SMARCC1	-2.219855	3.4697983432408886e-121	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
SMARCC1#chr3:47781854-47781872(-)	SMARCC1	-1.4668152	1.0961269743975835e-75	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
SMARCC1#chr3:47781830-47781848(-)	SMARCC1	-0.24443176	0.170312512244194	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
SMARCC1#chr3:47781840-47781858(-)	SMARCC1	-1.1630749	8.366475406610096e-24	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
SMARCC2#chr12:56189298-56189316(-)	SMARCC2	-0.47909924	0.0157809097579041	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
SMARCC2#chr12:56189382-56189400(+)	SMARCC2	-0.6683523	2.472079569670397e-05	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
SMARCC2#chr12:56189458-56189476(-)	SMARCC2	-0.9823829	0.00674977717013	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
SMARCC2#chr12:56189442-56189460(-)	SMARCC2	-1.6351585	1.6417933933346367e-20	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
SMARCC2#chr12:56189461-56189479(-)	SMARCC2	-1.6028488	1.7911200967668013e-14	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
SMARCC2#chr12:56189439-56189457(-)	SMARCC2	-0.08699101	0.7425684020116787	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
SMARCD1#chr12:50085236-50085254(-)	SMARCD1	-0.6291452	1.6177745013437254e-14	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
SMARCD1#chr12:50085411-50085429(+)	SMARCD1	-0.51466775	0.0089326481430258	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
SMARCD1#chr12:50085258-50085276(-)	SMARCD1	-0.33621615	2.803016998414447e-07	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
SMARCD1#chr12:50085598-50085616(+)	SMARCD1	-0.08455397	0.7961774100157095	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
SMARCD1#chr12:50085594-50085612(+)	SMARCD1	-0.69871247	4.95564362622741e-19	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
SMARCD1#chr12:50085680-50085698(+)	SMARCD1	-0.5089892	4.999134219136561e-12	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
SMARCD2#chr17:63842670-63842688(-)	SMARCD2	-1.721104	1.3747896319274323e-32	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
SMARCD2#chr17:63842700-63842718(-)	SMARCD2	-1.5978074	3.763566284087686e-35	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
SMARCD2#chr17:63842721-63842739(-)	SMARCD2	-0.8531766	2.969955403699881e-16	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
SMARCD2#chr17:63842687-63842705(-)	SMARCD2	-0.5743325	1.3278741993121307e-11	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
SMARCD2#chr17:63842945-63842963(+)	SMARCD2	-1.800867	1.880156377844968e-49	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
SMARCD2#chr17:63842942-63842960(+)	SMARCD2	-1.5825993	4.454983471462488e-27	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
SMARCD3#chr7:151277068-151277086(+)	SMARCD3	-0.53926915	0.0599772196059791	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
SMARCD3#chr7:151277033-151277051(+)	SMARCD3	-0.5130234	0.0732137698822958	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
SMARCD3#chr7:151277121-151277139(-)	SMARCD3	-0.38986692	0.2472827520453389	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
SMARCD3#chr7:151277106-151277124(+)	SMARCD3	0.016906725	0.947893699217402	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
SMARCD3#chr7:151277150-151277168(+)	SMARCD3	-0.64737463	0.1612951394841381	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
SMARCD3#chr7:151276985-151277003(+)	SMARCD3	0.5694171	0.280307772175429	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
SMARCD3#chr7:151248463-151248481(-)	SMARCD3	-0.6343294	0.1154097282872882	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
SMARCD3#chr7:151248487-151248505(-)	SMARCD3	-0.21929985	0.4662977570842016	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
SMARCD3#chr7:151248651-151248669(-)	SMARCD3	-1.0117282	0.0017668022230219	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
SMARCD3#chr7:151248477-151248495(-)	SMARCD3	-0.70416754	0.1368723967602766	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
SMARCD3#chr7:151248645-151248663(+)	SMARCD3	-0.7156369	0.0697572866677244	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
SMARCD3#chr7:151248441-151248459(-)	SMARCD3	-0.7027824	0.0078081798111055	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
SUZ12#chr17:31937137-31937155(-)	SUZ12	-1.0975512	2.2408752011819288e-14	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
SUZ12#chr17:31937142-31937160(-)	SUZ12	-0.78084105	2.321594336855408e-05	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
SUZ12#chr17:31937193-31937211(+)	SUZ12	-0.3201728	8.389533670329303e-07	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
SUZ12#chr17:31937204-31937222(+)	SUZ12	0.14030151	0.5373506401780886	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
SUZ12#chr17:31937369-31937387(+)	SUZ12	-0.85344476	6.138070547083173e-11	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
SUZ12#chr17:31937316-31937334(+)	SUZ12	-0.69082284	2.055095356988196e-18	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
TCF12#chr15:56918702-56918720(-)	TCF12	-0.66765875	2.2321625051502183e-38	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
TCF12#chr15:56918698-56918716(+)	TCF12	-0.6030507	8.403140838932816e-18	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
TCF12#chr15:56918718-56918736(+)	TCF12	-0.3168782	8.954037711860401e-09	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
TCF12#chr15:56918695-56918713(+)	TCF12	-0.44717038	6.285635057025256e-23	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
TCF12#chr15:56918970-56918988(-)	TCF12	-0.03221945	0.7765253728468302	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
TCF12#chr15:56918689-56918707(-)	TCF12	-0.8163028	2.0868575443902501e-50	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
TCF12#chr15:57219458-57219476(+)	TCF12	0.11854162	0.0276988133625646	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
TCF12#chr15:57219545-57219563(-)	TCF12	0.29702273	0.0019960137813757	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
TCF12#chr15:57219540-57219558(-)	TCF12	0.0021365972	0.9729630070506154	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
TCF12#chr15:57219532-57219550(+)	TCF12	-0.21316317	0.0093201181936471	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
TCF12#chr15:57219656-57219674(+)	TCF12	-0.22240943	0.0054015657163736	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
TCF12#chr15:57219562-57219580(+)	TCF12	-0.12475522	0.1410523248899226	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
TCF7L1#chr2:85133442-85133460(+)	TCF7L1	-0.59680897	1.8777356308408458e-51	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
TCF7L1#chr2:85133581-85133599(+)	TCF7L1	-0.1873071	8.098878799825696e-05	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
TCF7L1#chr2:85133469-85133487(-)	TCF7L1	-0.65694433	2.9390416227998223e-41	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
TCF7L1#chr2:85133856-85133874(+)	TCF7L1	-0.2801416	0.0007555969390457	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
TCF7L1#chr2:85133584-85133602(+)	TCF7L1	-0.020258658	0.7026252129189747	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
TCF7L1#chr2:85133800-85133818(+)	TCF7L1	-1.1510442	1.2432113372339437e-36	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
TCF7L2#chr10:112950266-112950284(-)	TCF7L2	-0.15542854	0.3683234053690887	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
TCF7L2#chr10:112950282-112950300(-)	TCF7L2	-0.9611574	5.066452641863749e-63	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
TCF7L2#chr10:112950277-112950295(-)	TCF7L2	-0.9476385	2.343701421607495e-65	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
TCF7L2#chr10:112950246-112950264(-)	TCF7L2	-0.83773565	2.038776612563628e-45	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
TCF7L2#chr10:112950297-112950315(-)	TCF7L2	-1.117267	2.060918440790628e-65	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
TCF7L2#chr10:112950261-112950279(-)	TCF7L2	-1.5601752	4.507112434086106e-67	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
TCF7#chr5:134114699-134114717(-)	TCF7	-0.9549616	1.9860078851202693e-07	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
TCF7#chr5:134114769-134114787(-)	TCF7	-1.0329927	0.0001341465236192	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
TCF7#chr5:134115497-134115515(+)	TCF7	-2.0501144	9.143031570639605e-13	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
TCF7#chr5:134114704-134114722(+)	TCF7	-0.7875206	0.0009777379940349	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
TCF7#chr5:134115500-134115518(+)	TCF7	-0.032486048	0.9496829853116396	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
TCF7#chr5:134114765-134114783(-)	TCF7	-1.7117872	3.1252384170213404e-07	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
TFCP2L1#chr2:121285117-121285135(+)	TFCP2L1	-0.7718185	0.0679094904422258	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
TFCP2L1#chr2:121284700-121284718(+)	TFCP2L1	-1.4672558	0.0597602296511249	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
TFCP2L1#chr2:121285141-121285159(+)	TFCP2L1	-0.50323015	0.2596531295803732	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
TFCP2L1#chr2:121284796-121284814(+)	TFCP2L1	-2.3670285	0.0376793861577735	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
TFCP2L1#chr2:121285161-121285179(+)	TFCP2L1	-0.062854126	0.9405750444077132	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
TFCP2L1#chr2:121284793-121284811(-)	TFCP2L1	-1.487173	0.096625684812929	Gersbach_WTC11-benchmark_TF-Perturb-seq_GEM-Xv3	Gersbach_GEM-Xv3
CD81#strong	CD81	-1.2558284	3.090837026785853e-69	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
CD81#weak	CD81	-1.5899488	1.933231408019397e-38	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
CD151#strong	CD151	-0.83455914	1.2445417426508958e-49	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
CD151#weak	CD151	-0.8482025	5.21500790052166e-47	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
CD55#strong	CD55	-1.847905	1.3600110218067494e-21	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
NGFRAP1#B	NGFRAP1	-1.8938279	3.67836969924167e-212	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
NGFRAP1#A	NGFRAP1	-1.2436053	3.986803168495224e-99	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
TFRC#A	TFRC	-1.7500703	1.1661603828852328e-155	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
AFF4#chr5:132963540-132963558(+)	AFF4	-0.60950255	4.02091622663154e-05	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
AFF4#chr5:132963579-132963597(-)	AFF4	-1.24946	4.66597324395637e-10	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
AFF4#chr5:132963567-132963585(+)	AFF4	-0.0839493	0.083369143747151	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
AFF4#chr5:132963620-132963638(+)	AFF4	-0.3180577	0.0003315817497743	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
AFF4#chr5:132963570-132963588(+)	AFF4	-2.1519887	2.0021885666778527e-25	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
AFF4#chr5:132963573-132963591(+)	AFF4	0.0009914149	0.9945345437952312	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
ARID1A#chr1:26696017-26696035(-)	ARID1A	-0.12798873	0.2745497783786096	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
ARID1A#chr1:26696019-26696037(+)	ARID1A	-0.5001558	0.0004841045358906	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
ARID1A#chr1:26696255-26696273(+)	ARID1A	0.03770029	0.8457546429079638	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
ARID1A#chr1:26696034-26696052(+)	ARID1A	-0.43432698	0.0133155117163547	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
ARID1A#chr1:26696464-26696482(-)	ARID1A	0.0520202	0.6448224099123685	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
ARID1A#chr1:26696089-26696107(-)	ARID1A	-0.22674958	0.1021995723527619	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
ARID1B#chr6:156777673-156777691(-)	ARID1B	0.16495757	0.1750480661970309	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
ARID1B#chr6:156777991-156778009(+)	ARID1B	-0.08304144	0.4875899918903335	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
ARID1B#chr6:156777838-156777856(+)	ARID1B	-0.26889464	0.155684508241424	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
ARID1B#chr6:156777663-156777681(+)	ARID1B	0.10747075	0.2403090861123269	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
ARID1B#chr6:156777978-156777996(+)	ARID1B	0.21567912	0.250041729884602	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
ARID1B#chr6:156777964-156777982(+)	ARID1B	-0.05120086	0.7237933302102305	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
ARID1B#chr6:156779148-156779166(+)	ARID1B	-0.016743261	0.8309208985392548	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
ARID1B#chr6:156779041-156779059(-)	ARID1B	-0.19280517	0.1714768675408029	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
ARID1B#chr6:156779151-156779169(+)	ARID1B	-0.13633047	0.5407788547038253	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
ARID1B#chr6:156779179-156779197(-)	ARID1B	-0.37747112	0.0275698016070113	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
ARID1B#chr6:156779185-156779203(-)	ARID1B	0.081440195	0.1638075054993354	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
ARID1B#chr6:156779212-156779230(+)	ARID1B	0.12330982	0.573224124872669	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
BMAL1#chr11:13277791-13277809(+)	BMAL1	-0.31214687	0.203424898029581	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
BMAL1#chr11:13277812-13277830(+)	BMAL1	-0.6657829	0.1748615624596881	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
BMAL1#chr11:13277842-13277860(-)	BMAL1	-0.2248559	0.0293394535817012	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
BMAL1#chr11:13277815-13277833(+)	BMAL1	-0.18111376	0.7888093541702035	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
BMAL1#chr11:13277874-13277892(-)	BMAL1	-0.82594573	0.0536046104993561	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
BMAL1#chr11:13277877-13277895(-)	BMAL1	-0.75232166	0.1026857636264372	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
ARNT#chr1:150876336-150876354(-)	ARNT	-0.54674107	0.5073883984232428	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
ARNT#chr1:150876694-150876712(+)	ARNT	-0.43304244	0.0284114440888355	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
ARNT#chr1:150876534-150876552(-)	ARNT	-1.588211	0.0001485806210831	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
ARNT#chr1:150876496-150876514(-)	ARNT	-1.1764863	0.0015328057273539	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
ARNT#chr1:150876545-150876563(-)	ARNT	-0.76733184	0.0175032313647886	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
ARNT#chr1:150876540-150876558(-)	ARNT	-0.8352303	0.0034974856181019	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
CLOCK#chr4:55546719-55546737(+)	CLOCK	0.043715034	0.8652153152411137	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
CLOCK#chr4:55546809-55546827(-)	CLOCK	-0.55171186	0.0429780615619217	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
CLOCK#chr4:55546763-55546781(+)	CLOCK	0.18741556	0.6005146750253241	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
CLOCK#chr4:55546778-55546796(+)	CLOCK	-0.2248323	0.068558294297067	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
CLOCK#chr4:55546817-55546835(-)	CLOCK	-0.25178146	0.4176043279480654	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
CLOCK#chr4:55546775-55546793(+)	CLOCK	-0.8232852	0.0389542678687758	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
CREBBP#chr16:3880184-3880202(-)	CREBBP	-0.392613	0.0377123445705229	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
CREBBP#chr16:3880190-3880208(+)	CREBBP	0.094209045	0.1088990702431134	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
CREBBP#chr16:3880623-3880641(+)	CREBBP	-1.5126058	0.002247509391107	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
CREBBP#chr16:3880650-3880668(-)	CREBBP	-0.40831763	0.0233552657717261	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
CREBBP#chr16:3880675-3880693(+)	CREBBP	-0.1298929	0.0968676298755445	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
CREBBP#chr16:3880656-3880674(+)	CREBBP	-0.1318533	0.4450471038939788	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
CTNNB1#chr3:41199530-41199548(+)	CTNNB1	-1.0379512	8.877595271356145e-09	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
CTNNB1#chr3:41199540-41199558(+)	CTNNB1	-0.14558451	0.6865431323383244	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
CTNNB1#chr3:41199687-41199705(-)	CTNNB1	-1.0944166	1.07414383337094e-10	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
CTNNB1#chr3:41199513-41199531(+)	CTNNB1	-0.9852207	2.686114167092969e-17	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
CTNNB1#chr3:41199692-41199710(-)	CTNNB1	-0.823156	6.472946912165816e-07	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
CTNNB1#chr3:41199511-41199529(-)	CTNNB1	-0.20173205	0.0320617434717059	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
EED#chr11:86244792-86244810(+)	EED	-0.40234843	0.1969554491259526	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
EED#chr11:86244781-86244799(+)	EED	-0.3291576	0.1715973660143027	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
