query	score	qStart	qEnd	qSize	identity	chrom	strand	tStart	tEnd	span
ARX#chrX:25012868-25012886(-)	21	1	22	22	100.0%	chrX	-	25012864	25012886	22
ARX#chrX:25012893-25012911(-)	21	1	22	22	100.0%	chrX	-	25012889	25012911	22
ARX#chrX:25013038-25013056(+)	21	1	22	22	100.0%	chrX	+	25013037	25013059	22
ARX#chrX:25013073-25013091(-)	21	1	22	22	100.0%	chrX	-	25013069	25013091	22
ARX#chrX:25013082-25013100(-)	21	1	22	22	100.0%	chrX	-	25013078	25013100	22
ARX#chrX:25015643-25015661(+)	21	1	22	22	100.0%	chrX	+	25015642	25015664	22
ARX#chrX:25015715-25015733(-)	21	1	22	22	100.0%	chrX	-	25015711	25015733	22
ARX#chrX:25015719-25015737(-)	21	1	22	22	100.0%	chrX	-	25015715	25015737	22
ARX#chrX:25015914-25015932(-)	21	1	22	22	100.0%	chrX	-	25015910	25015932	22
ARX#chrX:25015931-25015949(-)	21	1	22	22	100.0%	chrX	-	25015927	25015949	22
ARX#chrX:25015937-25015955(-)	21	1	22	22	100.0%	chrX	-	25015933	25015955	22
ASCL1#chr12:102957684-102957702(+)	21	1	22	22	100.0%	chr12	+	102957683	102957705	22
ASCL1#chr12:102957688-102957706(+)	21	1	22	22	100.0%	chr12	+	102957687	102957709	22
ASCL1#chr12:102957701-102957719(+)	21	1	22	22	100.0%	chr12	+	102957700	102957722	22
ASCL1#chr12:102957707-102957725(+)	21	1	22	22	100.0%	chr12	+	102957706	102957728	22
ASCL1#chr12:102957713-102957731(+)	21	1	22	22	100.0%	chr12	+	102957712	102957734	22
ASCL1#chr12:102957717-102957735(-)	21	1	22	22	100.0%	chr12	-	102957713	102957735	22
ASCL2#chr11:2270949-2270967(-)	21	1	22	22	100.0%	chr11	-	2270945	2270967	22
ASCL2#chr11:2270952-2270970(-)	21	1	22	22	100.0%	chr11	-	2270948	2270970	22
ASCL2#chr11:2270964-2270982(+)	21	1	22	22	100.0%	chr11	+	2270963	2270985	22
ASCL2#chr11:2270990-2271008(+)	21	1	22	22	100.0%	chr11	+	2270989	2271011	22
ASCL2#chr11:2270998-2271016(-)	21	1	22	22	100.0%	chr11	-	2270994	2271016	22
ASCL2#chr11:2271021-2271039(+)	21	1	22	22	100.0%	chr11	+	2271020	2271042	22
ASCL3#chr11:8942688-8942706(+)	21	1	22	22	100.0%	chr11	+	8942687	8942709	22
ASCL3#chr11:8942758-8942776(-)	21	1	22	22	100.0%	chr11	-	8942754	8942776	22
ASCL3#chr11:8942940-8942958(+)	21	1	22	22	100.0%	chr11	+	8942939	8942961	22
ASCL3#chr11:8942949-8942967(+)	21	1	22	22	100.0%	chr11	+	8942948	8942970	22
ASCL3#chr11:8942956-8942974(-)	21	1	22	22	100.0%	chr11	-	8942952	8942974	22
ASCL3#chr11:8942988-8943006(-)	21	1	22	22	100.0%	chr11	-	8942984	8943006	22
ASCL4#chr12:107774516-107774534(-)	21	1	22	22	100.0%	chr12	-	107774512	107774534	22
ASCL4#chr12:107774635-107774653(-)	21	1	22	22	100.0%	chr12	-	107774631	107774653	22
ASCL4#chr12:107774639-107774657(-)	21	1	22	22	100.0%	chr12	-	107774635	107774657	22
ASCL4#chr12:107774646-107774664(+)	21	1	22	22	100.0%	chr12	+	107774645	107774667	22
ASCL4#chr12:107774698-107774716(-)	21	1	22	22	100.0%	chr12	-	107774694	107774716	22
ASCL4#chr12:107774791-107774809(+)	21	1	22	22	100.0%	chr12	+	107774790	107774812	22
ASCL5#chr1:201127066-201127084(-)	21	1	22	22	100.0%	chr1	-	201127062	201127084	22
ASCL5#chr1:201127144-201127162(+)	21	1	22	22	100.0%	chr1	+	201127143	201127165	22
ASCL5#chr1:201127180-201127198(-)	21	1	22	22	100.0%	chr1	-	201127176	201127198	22
ASCL5#chr1:201127186-201127204(+)	21	1	22	22	100.0%	chr1	+	201127185	201127207	22
ASCL5#chr1:201127190-201127208(-)	21	1	22	22	100.0%	chr1	-	201127186	201127208	22
ASCL5#chr1:201127216-201127234(-)	21	1	22	22	100.0%	chr1	-	201127212	201127234	22
ASH1L#chr1:155562570-155562588(-)	21	1	22	22	100.0%	chr1	-	155562566	155562588	22
ASH1L#chr1:155562701-155562719(-)	21	1	22	22	100.0%	chr1	-	155562697	155562719	22
ASH1L#chr1:155562711-155562729(-)	21	1	22	22	100.0%	chr1	-	155562707	155562729	22
ASH1L#chr1:155562714-155562732(-)	21	1	22	22	100.0%	chr1	-	155562710	155562732	22
ASH1L#chr1:155562720-155562738(-)	21	1	22	22	100.0%	chr1	-	155562716	155562738	22
ASH1L#chr1:155562738-155562756(+)	21	1	22	22	100.0%	chr1	+	155562737	155562759	22
ATF1#chr12:50764087-50764105(+)	21	1	22	22	100.0%	chr12	+	50764086	50764108	22
ATF1#chr12:50764099-50764117(-)	21	1	22	22	100.0%	chr12	-	50764095	50764117	22
ATF1#chr12:50764102-50764120(-)	21	1	22	22	100.0%	chr12	-	50764098	50764120	22
ATF1#chr12:50764108-50764126(+)	21	1	22	22	100.0%	chr12	+	50764107	50764129	22
ATF1#chr12:50764117-50764135(+)	21	1	22	22	100.0%	chr12	+	50764116	50764138	22
ATF1#chr12:50764349-50764367(+)	21	1	22	22	100.0%	chr12	+	50764348	50764370	22
ATF2#chr2:175167692-175167710(+)	21	1	22	22	100.0%	chr2	+	175167691	175167713	22
ATF2#chr2:175167724-175167742(+)	21	1	22	22	100.0%	chr2	+	175167723	175167745	22
ATF2#chr2:175167773-175167791(-)	21	1	22	22	100.0%	chr2	-	175167769	175167791	22
ATF2#chr2:175167915-175167933(+)	21	1	22	22	100.0%	chr2	+	175167914	175167936	22
ATF2#chr2:175167932-175167950(+)	21	1	22	22	100.0%	chr2	+	175167931	175167953	22
ATF2#chr2:175168168-175168186(-)	21	1	22	22	100.0%	chr2	-	175168164	175168186	22
ATF3#chr1:212608762-212608780(-)	21	1	22	22	100.0%	chr1	-	212608758	212608780	22
ATF3#chr1:212608813-212608831(-)	21	1	22	22	100.0%	chr1	-	212608809	212608831	22
ATF3#chr1:212608826-212608844(-)	21	1	22	22	100.0%	chr1	-	212608822	212608844	22
ATF3#chr1:212608846-212608864(-)	21	1	22	22	100.0%	chr1	-	212608842	212608864	22
ATF3#chr1:212608979-212608997(-)	21	1	22	22	100.0%	chr1	-	212608975	212608997	22
ATF3#chr1:212609017-212609035(-)	21	1	22	22	100.0%	chr1	-	212609013	212609035	22
ATF4#chr22:39520302-39520320(+)	21	1	22	22	100.0%	chr22	+	39520301	39520323	22
ATF4#chr22:39520523-39520541(+)	21	1	22	22	100.0%	chr22	+	39520522	39520544	22
ATF4#chr22:39520746-39520764(+)	21	1	22	22	100.0%	chr22	+	39520745	39520767	22
ATF4#chr22:39520828-39520846(+)	21	1	22	22	100.0%	chr22	+	39520827	39520849	22
ATF4#chr22:39520976-39520994(-)	21	1	22	22	100.0%	chr22	-	39520972	39520994	22
ATF4#chr22:39521013-39521031(+)	21	1	22	22	100.0%	chr22	+	39521012	39521034	22
ATF5#chr19:49929110-49929128(-)	21	1	22	22	100.0%	chr19	-	49929106	49929128	22
ATF5#chr19:49929171-49929189(-)	21	1	22	22	100.0%	chr19	-	49929167	49929189	22
ATF5#chr19:49929217-49929235(-)	21	1	22	22	100.0%	chr19	-	49929213	49929235	22
ATF5#chr19:49929260-49929278(-)	21	1	22	22	100.0%	chr19	-	49929256	49929278	22
ATF5#chr19:49929443-49929461(-)	21	1	22	22	100.0%	chr19	-	49929439	49929461	22
ATF5#chr19:49929461-49929479(-)	20	1	22	22	95.2%	chr5	+	175661234	175661256	22
ATF5#chr19:49929461-49929479(-)	21	1	22	22	100.0%	chr19	-	49929457	49929479	22
ATF6#chr1:161766403-161766421(-)	21	1	22	22	100.0%	chr1	-	161766399	161766421	22
ATF6#chr1:161766405-161766423(+)	21	1	22	22	100.0%	chr1	+	161766404	161766426	22
ATF6#chr1:161766503-161766521(-)	21	1	22	22	100.0%	chr1	-	161766499	161766521	22
ATF6#chr1:161766506-161766524(-)	21	1	22	22	100.0%	chr1	-	161766502	161766524	22
ATF6#chr1:161766517-161766535(-)	21	1	22	22	100.0%	chr1	-	161766513	161766535	22
ATF6#chr1:161766564-161766582(-)	21	1	22	22	100.0%	chr1	-	161766560	161766582	22
ATF6B#chr6:32127823-32127841(-)	21	1	22	22	100.0%	chr6	-	32127819	32127841	22
ATF6B#chr6:32127829-32127847(-)	21	1	22	22	100.0%	chr6	-	32127825	32127847	22
ATF6B#chr6:32127972-32127990(-)	21	1	22	22	100.0%	chr6	-	32127968	32127990	22
ATF6B#chr6:32128007-32128025(-)	21	1	22	22	100.0%	chr6	-	32128003	32128025	22
ATF6B#chr6:32128052-32128070(-)	21	1	22	22	100.0%	chr6	-	32128048	32128070	22
ATF6B#chr6:32128150-32128168(+)	21	1	22	22	100.0%	chr6	+	32128149	32128171	22
ATF7#chr12:53625858-53625876(-)	21	1	22	22	100.0%	chr12	-	53625854	53625876	22
ATF7#chr12:53625930-53625948(-)	21	1	22	22	100.0%	chr12	-	53625926	53625948	22
ATF7#chr12:53625936-53625954(-)	21	1	22	22	100.0%	chr12	-	53625932	53625954	22
ATF7#chr12:53625965-53625983(-)	21	1	22	22	100.0%	chr12	-	53625961	53625983	22
ATF7#chr12:53626323-53626341(-)	21	1	22	22	100.0%	chr12	-	53626319	53626341	22
ATF7#chr12:53626351-53626369(-)	21	1	22	22	100.0%	chr12	-	53626347	53626369	22
ATMIN#chr16:81035828-81035846(+)	21	1	22	22	100.0%	chr16	+	81035827	81035849	22
ATMIN#chr16:81035840-81035858(-)	21	1	22	22	100.0%	chr16	-	81035836	81035858	22
ATMIN#chr16:81036048-81036066(+)	21	1	22	22	100.0%	chr16	+	81036047	81036069	22
ATMIN#chr16:81036060-81036078(-)	21	1	22	22	100.0%	chr16	-	81036056	81036078	22
ATMIN#chr16:81036084-81036102(-)	21	1	22	22	100.0%	chr16	-	81036080	81036102	22
ATMIN#chr16:81036185-81036203(-)	21	1	22	22	100.0%	chr16	-	81036181	81036203	22
ATN1#chr12:6927791-6927809(-)	21	1	22	22	100.0%	chr12	-	6927787	6927809	22
ATN1#chr12:6927798-6927816(-)	21	1	22	22	100.0%	chr12	-	6927794	6927816	22
ATN1#chr12:6927809-6927827(-)	21	1	22	22	100.0%	chr12	-	6927805	6927827	22
ATN1#chr12:6927867-6927885(+)	21	1	22	22	100.0%	chr12	+	6927866	6927888	22
ATN1#chr12:6927880-6927898(-)	21	1	22	22	100.0%	chr12	-	6927876	6927898	22
ATN1#chr12:6928230-6928248(-)	21	1	22	22	100.0%	chr12	-	6928226	6928248	22
ATOH1#chr4:93828777-93828795(+)	21	1	22	22	100.0%	chr4	+	93828776	93828798	22
ATOH1#chr4:93828783-93828801(+)	21	1	22	22	100.0%	chr4	+	93828782	93828804	22
ATOH1#chr4:93828895-93828913(-)	21	1	22	22	100.0%	chr4	-	93828891	93828913	22
ATOH1#chr4:93828954-93828972(+)	21	1	22	22	100.0%	chr4	+	93828953	93828975	22
ATOH1#chr4:93829002-93829020(-)	21	1	22	22	100.0%	chr4	-	93828998	93829020	22
ATOH1#chr4:93829068-93829086(-)	21	1	22	22	100.0%	chr4	-	93829064	93829086	22
ATOH7#chr10:68231719-68231737(+)	21	1	22	22	100.0%	chr10	+	68231718	68231740	22
ATOH7#chr10:68231763-68231781(-)	21	1	22	22	100.0%	chr10	-	68231759	68231781	22
ATOH7#chr10:68232031-68232049(-)	21	1	22	22	100.0%	chr10	-	68232027	68232049	22
ATOH7#chr10:68232053-68232071(+)	21	1	22	22	100.0%	chr10	+	68232052	68232074	22
ATOH7#chr10:68232065-68232083(-)	21	1	22	22	100.0%	chr10	-	68232061	68232083	22
ATOH7#chr10:68232108-68232126(+)	21	1	22	22	100.0%	chr10	+	68232107	68232129	22
ATOH8#chr2:85753861-85753879(+)	21	1	22	22	100.0%	chr2	+	85753860	85753882	22
ATOH8#chr2:85753885-85753903(+)	21	1	22	22	100.0%	chr2	+	85753884	85753906	22
ATOH8#chr2:85754108-85754126(+)	21	1	22	22	100.0%	chr2	+	85754107	85754129	22
ATOH8#chr2:85754233-85754251(+)	21	1	22	22	100.0%	chr2	+	85754232	85754254	22
ATOH8#chr2:85754366-85754384(+)	21	1	22	22	100.0%	chr2	+	85754365	85754387	22
ATOH8#chr2:85754496-85754514(-)	21	1	22	22	100.0%	chr2	-	85754492	85754514	22
ATXN7#chr3:63864353-63864371(+)	21	1	22	22	100.0%	chr3	+	63864352	63864374	22
ATXN7#chr3:63864362-63864380(+)	21	1	22	22	100.0%	chr3	+	63864361	63864383	22
ATXN7#chr3:63864365-63864383(+)	21	1	22	22	100.0%	chr3	+	63864364	63864386	22
ATXN7#chr3:63864380-63864398(-)	21	1	22	22	100.0%	chr3	-	63864376	63864398	22
ATXN7#chr3:63864536-63864554(-)	21	1	22	22	100.0%	chr3	-	63864532	63864554	22
ATXN7#chr3:63864544-63864562(+)	21	1	22	22	100.0%	chr3	+	63864543	63864565	22
ATXN7#chr3:63912488-63912506(-)	21	1	22	22	100.0%	chr3	-	63912484	63912506	22
ATXN7#chr3:63912514-63912532(-)	21	1	22	22	100.0%	chr3	-	63912510	63912532	22
ATXN7#chr3:63912525-63912543(-)	21	1	22	22	100.0%	chr3	-	63912521	63912543	22
ATXN7#chr3:63912567-63912585(-)	21	1	22	22	100.0%	chr3	-	63912563	63912585	22
ATXN7#chr3:63912765-63912783(+)	21	1	22	22	100.0%	chr3	+	63912764	63912786	22
ATXN7#chr3:63912872-63912890(+)	21	1	22	22	100.0%	chr3	+	63912871	63912893	22
BACH1#chr21:29298933-29298951(+)	21	1	22	22	100.0%	chr21	+	29298932	29298954	22
BACH1#chr21:29298940-29298958(+)	21	1	22	22	100.0%	chr21	+	29298939	29298961	22
BACH1#chr21:29298969-29298987(+)	21	1	22	22	100.0%	chr21	+	29298968	29298990	22
BACH1#chr21:29299032-29299050(+)	21	1	22	22	100.0%	chr21	+	29299031	29299053	22
BACH1#chr21:29299038-29299056(+)	21	1	22	22	100.0%	chr21	+	29299037	29299059	22
BACH1#chr21:29299374-29299392(-)	21	1	22	22	100.0%	chr21	-	29299370	29299392	22
BACH2#chr6:90296557-90296575(+)	21	1	22	22	100.0%	chr6	+	90296556	90296578	22
BACH2#chr6:90296577-90296595(+)	21	1	22	22	100.0%	chr6	+	90296576	90296598	22
BACH2#chr6:90296594-90296612(+)	21	1	22	22	100.0%	chr6	+	90296593	90296615	22
BACH2#chr6:90296633-90296651(-)	21	1	22	22	100.0%	chr6	-	90296629	90296651	22
BACH2#chr6:90296742-90296760(-)	21	1	22	22	100.0%	chr6	-	90296738	90296760	22
BACH2#chr6:90296761-90296779(+)	21	1	22	22	100.0%	chr6	+	90296760	90296782	22
BARHL1#chr9:132582161-132582179(-)	21	1	22	22	100.0%	chr9	-	132582157	132582179	22
BARHL1#chr9:132582610-132582628(+)	21	1	22	22	100.0%	chr9	+	132582609	132582631	22
BARHL1#chr9:132582614-132582632(+)	21	1	22	22	100.0%	chr9	+	132582613	132582635	22
BARHL1#chr9:132582640-132582658(+)	21	1	22	22	100.0%	chr9	+	132582639	132582661	22
BARHL1#chr9:132582657-132582675(+)	21	1	22	22	100.0%	chr9	+	132582656	132582678	22
BARHL1#chr9:132582832-132582850(-)	21	1	22	22	100.0%	chr9	-	132582828	132582850	22
BARHL2#chr1:90716733-90716751(-)	21	1	22	22	100.0%	chr1	-	90716729	90716751	22
BARHL2#chr1:90717005-90717023(+)	21	1	22	22	100.0%	chr1	+	90717004	90717026	22
BARHL2#chr1:90717110-90717128(-)	21	1	22	22	100.0%	chr1	-	90717106	90717128	22
BARHL2#chr1:90717225-90717243(-)	21	1	22	22	100.0%	chr1	-	90717221	90717243	22
BARHL2#chr1:90717236-90717254(-)	21	1	22	22	100.0%	chr1	-	90717232	90717254	22
BARHL2#chr1:90717285-90717303(-)	21	1	22	22	100.0%	chr1	-	90717281	90717303	22
BARX1#chr9:93955157-93955175(-)	21	1	22	22	100.0%	chr9	-	93955153	93955175	22
BARX1#chr9:93955169-93955187(-)	21	1	22	22	100.0%	chr9	-	93955165	93955187	22
BARX1#chr9:93955228-93955246(+)	21	1	22	22	100.0%	chr9	+	93955227	93955249	22
BARX1#chr9:93955231-93955249(+)	21	1	22	22	100.0%	chr9	+	93955230	93955252	22
BARX1#chr9:93955329-93955347(+)	21	1	22	22	100.0%	chr9	+	93955328	93955350	22
BARX1#chr9:93955339-93955357(-)	21	1	22	22	100.0%	chr9	-	93955335	93955357	22
BARX2#chr11:129375645-129375663(+)	21	1	22	22	100.0%	chr11	+	129375644	129375666	22
BARX2#chr11:129375648-129375666(+)	21	1	22	22	100.0%	chr11	+	129375647	129375669	22
BARX2#chr11:129375686-129375704(-)	21	1	22	22	100.0%	chr11	-	129375682	129375704	22
BARX2#chr11:129375689-129375707(-)	21	1	22	22	100.0%	chr11	-	129375685	129375707	22
BARX2#chr11:129375835-129375853(+)	21	1	22	22	100.0%	chr11	+	129375834	129375856	22
BARX2#chr11:129376029-129376047(-)	21	1	22	22	100.0%	chr11	-	129376025	129376047	22
BATF#chr14:75522489-75522507(-)	21	1	22	22	100.0%	chr14	-	75522485	75522507	22
BATF#chr14:75522501-75522519(+)	21	1	22	22	100.0%	chr14	+	75522500	75522522	22
BATF#chr14:75522513-75522531(+)	21	1	22	22	100.0%	chr14	+	75522512	75522534	22
BATF#chr14:75522520-75522538(+)	21	1	22	22	100.0%	chr14	+	75522519	75522541	22
BATF#chr14:75522520-75522538(+)	20	1	21	22	100.0%	chr11	-	380982	381003	21
BATF#chr14:75522535-75522553(+)	21	1	22	22	100.0%	chr14	+	75522534	75522556	22
BATF#chr14:75522554-75522572(+)	21	1	22	22	100.0%	chr2	+	121195604	121195627	23
BATF#chr14:75522554-75522572(+)	21	1	22	22	100.0%	chr14	+	75522553	75522575	22
BATF2#chr11:64996888-64996906(+)	21	1	22	22	100.0%	chr11	+	64996887	64996909	22
BATF2#chr11:64996901-64996919(-)	21	1	22	22	100.0%	chr11	-	64996897	64996919	22
BATF2#chr11:64996904-64996922(+)	21	1	22	22	100.0%	chr11	+	64996903	64996925	22
BATF2#chr11:64996907-64996925(+)	21	1	22	22	100.0%	chr11	+	64996906	64996928	22
BATF2#chr11:64996917-64996935(+)	21	1	22	22	100.0%	chr11	+	64996916	64996938	22
BATF2#chr11:64996968-64996986(+)	21	1	22	22	100.0%	chr11	+	64996967	64996989	22
BATF2#chr11:64996968-64996986(+)	19	1	19	22	100.0%	chr11	+	98769318	98769337	19
BATF3#chr1:212699536-212699554(-)	21	1	22	22	100.0%	chr1	-	212699532	212699554	22
BATF3#chr1:212699754-212699772(-)	21	1	22	22	100.0%	chr1	-	212699750	212699772	22
BATF3#chr1:212699815-212699833(-)	21	1	22	22	100.0%	chr1	-	212699811	212699833	22
BATF3#chr1:212699890-212699908(-)	21	1	22	22	100.0%	chr1	-	212699886	212699908	22
BATF3#chr1:212699913-212699931(-)	21	1	22	22	100.0%	chr1	-	212699909	212699931	22
BATF3#chr1:212699932-212699950(-)	21	1	22	22	100.0%	chr1	-	212699928	212699950	22
BAZ1B#chr7:73522094-73522112(+)	21	1	22	22	100.0%	chr7	+	73522093	73522115	22
BAZ1B#chr7:73522104-73522122(+)	21	1	22	22	100.0%	chr7	+	73522103	73522125	22
BAZ1B#chr7:73522175-73522193(+)	21	1	22	22	100.0%	chr7	+	73522174	73522196	22
BAZ1B#chr7:73522181-73522199(-)	21	1	22	22	100.0%	chr7	-	73522177	73522199	22
BAZ1B#chr7:73522211-73522229(+)	21	1	22	22	100.0%	chr7	+	73522210	73522232	22
BAZ1B#chr7:73522273-73522291(-)	21	1	22	22	100.0%	chr7	-	73522269	73522291	22
BAZ2A#chr12:56630070-56630088(-)	21	1	22	22	100.0%	chr12	-	56630066	56630088	22
BAZ2A#chr12:56630192-56630210(+)	21	1	22	22	100.0%	chr12	+	56630191	56630213	22
BAZ2A#chr12:56630196-56630214(+)	21	1	22	22	100.0%	chr12	+	56630195	56630217	22
BAZ2A#chr12:56630267-56630285(+)	21	1	22	22	100.0%	chr12	+	56630266	56630288	22
BAZ2A#chr12:56630299-56630317(+)	21	1	22	22	100.0%	chr12	+	56630298	56630320	22
BAZ2A#chr12:56630305-56630323(-)	21	1	22	22	100.0%	chr12	-	56630301	56630323	22
BAZ2A#chr12:56636114-56636132(-)	21	1	22	22	100.0%	chr12	-	56636110	56636132	22
BAZ2A#chr12:56636129-56636147(-)	21	1	22	22	100.0%	chr12	-	56636125	56636147	22
BAZ2A#chr12:56636184-56636202(-)	21	1	22	22	100.0%	chr12	-	56636180	56636202	22
BAZ2A#chr12:56636336-56636354(+)	21	1	22	22	100.0%	chr12	+	56636335	56636357	22
BAZ2A#chr12:56636344-56636362(-)	21	1	22	22	100.0%	chr12	-	56636340	56636362	22
BAZ2A#chr12:56636362-56636380(+)	21	1	22	22	100.0%	chr12	+	56636361	56636383	22
BAZ2B#chr2:159615263-159615281(+)	21	1	22	22	100.0%	chr2	+	159615262	159615284	22
BAZ2B#chr2:159615518-159615536(+)	21	1	22	22	100.0%	chr2	+	159615517	159615539	22
BAZ2B#chr2:159615604-159615622(+)	21	1	22	22	100.0%	chr2	+	159615603	159615625	22
BAZ2B#chr2:159615770-159615788(+)	21	1	22	22	100.0%	chr2	+	159615769	159615791	22
BAZ2B#chr2:159616059-159616077(+)	21	1	22	22	100.0%	chr2	+	159616058	159616080	22
BAZ2B#chr2:159616074-159616092(+)	21	1	22	22	100.0%	chr2	+	159616073	159616095	22
BBX#chr3:107522983-107523001(+)	21	1	22	22	100.0%	chr3	+	107522982	107523004	22
BBX#chr3:107523018-107523036(-)	21	1	22	22	100.0%	chr3	-	107523014	107523036	22
BBX#chr3:107523046-107523064(+)	21	1	22	22	100.0%	chr3	+	107523045	107523067	22
BBX#chr3:107523051-107523069(-)	21	1	22	22	100.0%	chr3	-	107523047	107523069	22
BBX#chr3:107523450-107523468(+)	21	1	22	22	100.0%	chr3	+	107523449	107523471	22
BBX#chr3:107523479-107523497(-)	21	1	22	22	100.0%	chr3	-	107523475	107523497	22
BCL11A#chr2:60553025-60553043(+)	21	1	22	22	100.0%	chr2	+	60553024	60553046	22
BCL11A#chr2:60553255-60553273(+)	21	1	22	22	100.0%	chr2	+	60553254	60553276	22
BCL11A#chr2:60553342-60553360(+)	21	1	22	22	100.0%	chr2	+	60553341	60553363	22
BCL11A#chr2:60553435-60553453(+)	21	1	22	22	100.0%	chr2	+	60553434	60553456	22
BCL11A#chr2:60553448-60553466(+)	21	1	22	22	100.0%	chr2	+	60553447	60553469	22
BCL11A#chr2:60553583-60553601(+)	21	1	22	22	100.0%	chr2	+	60553582	60553604	22
BCL11B#chr14:99271339-99271357(+)	21	1	22	22	100.0%	chr14	+	99271338	99271360	22
BCL11B#chr14:99271348-99271366(-)	21	1	22	22	100.0%	chr14	-	99271344	99271366	22
BCL11B#chr14:99271546-99271564(-)	21	1	22	22	100.0%	chr14	-	99271542	99271564	22
BCL11B#chr14:99271677-99271695(-)	21	1	22	22	100.0%	chr14	-	99271673	99271695	22
BCL11B#chr14:99271681-99271699(+)	21	1	22	22	100.0%	chr14	+	99271680	99271702	22
BCL11B#chr14:99271684-99271702(+)	21	1	22	22	100.0%	chr14	+	99271683	99271705	22
BCL3#chr19:44748737-44748755(-)	21	1	22	22	100.0%	chr19	-	44748733	44748755	22
BCL3#chr19:44748740-44748758(-)	21	1	22	22	100.0%	chr19	-	44748736	44748758	22
BCL3#chr19:44748758-44748776(-)	21	1	22	22	100.0%	chr19	-	44748754	44748776	22
BCL3#chr19:44748765-44748783(+)	21	1	22	22	100.0%	chr19	+	44748764	44748786	22
BCL3#chr19:44748797-44748815(-)	21	1	22	22	100.0%	chr19	-	44748793	44748815	22
BCL6#chr3:187745312-187745330(+)	21	1	22	22	100.0%	chr3	+	187745311	187745333	22
BCL6#chr3:187745315-187745333(+)	21	1	22	22	100.0%	chr3	+	187745314	187745336	22
BCL6#chr3:187745399-187745417(+)	21	1	22	22	100.0%	chr3	+	187745398	187745420	22
BCL6#chr3:187745424-187745442(-)	21	1	22	22	100.0%	chr3	-	187745420	187745442	22
BCL6#chr3:187745429-187745447(-)	21	1	22	22	100.0%	chr3	-	187745425	187745447	22
BCL6B#chr17:7023024-7023042(+)	21	1	22	22	100.0%	chr17	+	7023023	7023045	22
BCL6B#chr17:7023062-7023080(+)	21	1	22	22	100.0%	chr17	+	7023061	7023083	22
BCL6B#chr17:7023113-7023131(+)	21	1	22	22	100.0%	chr17	+	7023112	7023134	22
BCL6B#chr17:7023127-7023145(+)	21	1	22	22	100.0%	chr17	+	7023126	7023148	22
BCL6B#chr17:7023290-7023308(+)	21	1	22	22	100.0%	chr17	+	7023289	7023311	22
BCL6B#chr17:7023481-7023499(+)	21	1	22	22	100.0%	chr17	+	7023480	7023502	22
BCLAF1#chr6:136289352-136289370(+)	21	1	22	22	100.0%	chr6	+	136289351	136289373	22
BCLAF1#chr6:136289370-136289388(+)	21	1	22	22	100.0%	chr6	+	136289369	136289391	22
BCLAF1#chr6:136289746-136289764(+)	21	1	22	22	100.0%	chr6	+	136289745	136289767	22
BCLAF1#chr6:136289746-136289764(+)	21	1	22	22	100.0%	chr16	+	34268796	34268818	22
BCLAF1#chr6:136289751-136289769(-)	21	1	22	22	100.0%	chr6	-	136289747	136289769	22
BCLAF1#chr6:136289751-136289769(-)	21	1	22	22	100.0%	chr16	-	34268798	34268820	22
BCLAF1#chr6:136289760-136289778(-)	21	1	22	22	100.0%	chr6	-	136289756	136289778	22
BCLAF1#chr6:136289760-136289778(-)	21	1	22	22	100.0%	chr16	-	34268807	34268829	22
BCLAF1#chr6:136289801-136289819(-)	21	1	22	22	100.0%	chr6	-	136289797	136289819	22
BDP1#chr5:71455663-71455681(+)	21	1	22	22	100.0%	chr5	+	71455662	71455684	22
BDP1#chr5:71455669-71455687(-)	21	1	22	22	100.0%	chr5	-	71455665	71455687	22
BDP1#chr5:71455680-71455698(+)	21	1	22	22	100.0%	chr5	+	71455679	71455701	22
BDP1#chr5:71455683-71455701(+)	21	1	22	22	100.0%	chr5	+	71455682	71455704	22
BDP1#chr5:71455867-71455885(-)	21	1	22	22	100.0%	chr5	-	71455863	71455885	22
BDP1#chr5:71455867-71455885(-)	19	2	21	22	100.0%	chr1	-	240546523	240546543	20
BDP1#chr5:71455876-71455894(-)	21	1	22	22	100.0%	chr5	-	71455872	71455894	22
BHLHA15#chr7:98211445-98211463(+)	21	1	22	22	100.0%	chr7	+	98211444	98211466	22
BHLHA15#chr7:98211478-98211496(+)	21	1	22	22	100.0%	chr7	+	98211477	98211499	22
BHLHA15#chr7:98211488-98211506(-)	21	1	22	22	100.0%	chr7	-	98211484	98211506	22
BHLHA15#chr7:98211496-98211514(-)	21	1	22	22	100.0%	chr7	-	98211492	98211514	22
BHLHA15#chr7:98211502-98211520(+)	21	1	22	22	100.0%	chr7	+	98211501	98211523	22
BHLHA15#chr7:98211507-98211525(+)	21	1	22	22	100.0%	chr7	+	98211506	98211528	22
BHLHA9#chr17:1270414-1270432(+)	21	1	22	22	100.0%	chr17	+	1270413	1270435	22
BHLHA9#chr17:1270441-1270459(+)	21	1	22	22	100.0%	chr17	+	1270440	1270462	22
BHLHA9#chr17:1270468-1270486(-)	21	1	22	22	100.0%	chr17	-	1270464	1270486	22
BHLHA9#chr17:1270475-1270493(-)	21	1	22	22	100.0%	chr17	-	1270471	1270493	22
BHLHA9#chr17:1270483-1270501(+)	21	1	22	22	100.0%	chr17	+	1270482	1270504	22
BHLHA9#chr17:1270835-1270853(+)	21	1	22	22	100.0%	chr17	+	1270834	1270856	22
