gene_id	gene_id_versioned	gene_symbol	gene_type	chr	start	end	strand
ENSG00000270330	ENSG00000270330.1	ENSG00000270330	processed_pseudogene	chr1	7942372	7942726	+
ENSG00000116288	ENSG00000116288.13	PARK7	protein_coding	chr1	7954291	7985505	+
ENSG00000200344	ENSG00000200344.1	Y_RNA	misc_RNA	chr1	7982881	7982983	-
ENSG00000284747	ENSG00000284747.1	ENSG00000284747	lncRNA	chr1	7991134	8005312	+
ENSG00000284716	ENSG00000284716.1	ENSG00000284716	lncRNA	chr1	7998187	7999934	-
ENSG00000116285	ENSG00000116285.13	ERRFI1	protein_coding	chr1	8004404	8026309	-
ENSG00000238290	ENSG00000238290.1	ERRFI1-DT	lncRNA	chr1	8026738	8122702	+
ENSG00000232848	ENSG00000232848.1	RPL7AP18	processed_pseudogene	chr1	8057245	8058463	-
ENSG00000229305	ENSG00000229305.1	ENSG00000229305	processed_pseudogene	chr1	8189824	8192770	+
ENSG00000288816	ENSG00000288816.1	ENSG00000288816	lncRNA	chr1	8191692	8194926	+
ENSG00000227634	ENSG00000227634.3	LINC01714	lncRNA	chr1	8201518	8215210	+
ENSG00000200975	ENSG00000200975.1	RNU1-7P	snRNA	chr1	8206434	8206597	-
ENSG00000233645	ENSG00000233645.1	ENSG00000233645	lncRNA	chr1	8218190	8220529	-
ENSG00000251977	ENSG00000251977.1	RNU6-991P	snRNA	chr1	8292157	8292263	-
ENSG00000162426	ENSG00000162426.16	SLC45A1	protein_coding	chr1	8318114	8344167	+
ENSG00000252254	ENSG00000252254.1	Y_RNA	misc_RNA	chr1	8328067	8328179	+
ENSG00000142599	ENSG00000142599.20	RERE	protein_coding	chr1	8352397	8848921	-
ENSG00000232912	ENSG00000232912.6	RERE-AS1	lncRNA	chr1	8424645	8435013	+
ENSG00000221083	ENSG00000221083.1	ENSG00000221083	snoRNA	chr1	8511795	8511919	-
ENSG00000270282	ENSG00000270282.1	ENSG00000270282	processed_pseudogene	chr1	8512653	8513021	+
ENSG00000234619	ENSG00000234619.1	RPL7P11	processed_pseudogene	chr1	8750430	8751087	+
ENSG00000224315	ENSG00000224315.2	RPL7P7	processed_pseudogene	chr1	8786211	8786913	-
ENSG00000222511	ENSG00000222511.2	Y_RNA	misc_RNA	chr1	8796571	8796673	-
ENSG00000226545	ENSG00000226545.1	ENSG00000226545	unprocessed_pseudogene	chr1	8798475	8799506	+
ENSG00000228423	ENSG00000228423.2	ENSG00000228423	lncRNA	chr1	8805860	8807051	-
ENSG00000229716	ENSG00000229716.2	RPL23AP19	processed_pseudogene	chr1	8831007	8831375	+
ENSG00000074800	ENSG00000074800.16	ENO1	protein_coding	chr1	8861000	8879190	-
ENSG00000274258	ENSG00000274258.1	MIR6728	miRNA	chr1	8866502	8866590	-
ENSG00000230679	ENSG00000230679.1	ENO1-AS1	lncRNA	chr1	8878835	8879894	+
ENSG00000201725	ENSG00000201725.1	RNU6-304P	snRNA	chr1	8883427	8883533	-
ENSG00000238249	ENSG00000238249.2	HMGN2P17	processed_pseudogene	chr1	8893409	8894151	+
ENSG00000232208	ENSG00000232208.2	ENSG00000232208	processed_pseudogene	chr1	8907393	8907744	-
ENSG00000232663	ENSG00000232663.2	ENSG00000232663	processed_pseudogene	chr1	8909742	8909904	+
ENSG00000131686	ENSG00000131686.15	CA6	protein_coding	chr1	8945867	8975092	+
ENSG00000290109	ENSG00000290109.1	ENSG00000290109	lncRNA	chr1	8970490	8971244	-
ENSG00000265141	ENSG00000265141.2	RN7SL451P	misc_RNA	chr1	8979576	8979874	-
ENSG00000197241	ENSG00000197241.4	SLC2A7	protein_coding	chr1	9002973	9026423	-
ENSG00000142583	ENSG00000142583.18	SLC2A5	protein_coding	chr1	9035106	9088478	-
ENSG00000252404	ENSG00000252404.1	ENSG00000252404	scaRNA	chr1	9082696	9082879	+
ENSG00000180758	ENSG00000180758.12	GPR157	protein_coding	chr1	9100305	9129102	-
ENSG00000228526	ENSG00000228526.8	MIR34AHG	lncRNA	chr1	9148011	9198906	-
ENSG00000284357	ENSG00000284357.1	MIR34A	miRNA	chr1	9151668	9151777	-
ENSG00000289914	ENSG00000289914.1	ENSG00000289914	lncRNA	chr1	9162322	9162945	-
ENSG00000234546	ENSG00000234546.5	LNCTAM34A	lncRNA	chr1	9182004	9196284	+
ENSG00000049239	ENSG00000049239.13	H6PD	protein_coding	chr1	9234774	9271337	+
ENSG00000171621	ENSG00000171621.14	SPSB1	protein_coding	chr1	9292894	9369532	+
ENSG00000284652	ENSG00000284652.1	ENSG00000284652	lncRNA	chr1	9421098	9422862	-
ENSG00000284693	ENSG00000284693.2	LINC02606	lncRNA	chr1	9425094	9440564	-
ENSG00000252956	ENSG00000252956.1	RNA5SP40	rRNA_pseudogene	chr1	9437669	9437778	-
ENSG00000235263	ENSG00000235263.1	ENSG00000235263	lncRNA	chr1	9501092	9503471	-
ENSG00000171612	ENSG00000171612.7	SLC25A33	protein_coding	chr1	9539465	9585173	+
ENSG00000231181	ENSG00000231181.1	ENSG00000231181	processed_pseudogene	chr1	9576427	9576985	+
ENSG00000188807	ENSG00000188807.13	TMEM201	protein_coding	chr1	9588911	9614877	+
ENSG00000171608	ENSG00000171608.18	PIK3CD	protein_coding	chr1	9629889	9729114	+
ENSG00000179840	ENSG00000179840.5	PIK3CD-AS1	lncRNA	chr1	9652610	9654586	-
ENSG00000233268	ENSG00000233268.3	ENSG00000233268	processed_pseudogene	chr1	9660828	9662626	-
ENSG00000231789	ENSG00000231789.4	PIK3CD-AS2	lncRNA	chr1	9672405	9687583	-
ENSG00000171603	ENSG00000171603.18	CLSTN1	protein_coding	chr1	9728926	9823984	-
ENSG00000271264	ENSG00000271264.1	MZT1P1	processed_pseudogene	chr1	9780822	9781240	+
ENSG00000280113	ENSG00000280113.2	ENSG00000280113	TEC	chr1	9826289	9828271	-
ENSG00000178585	ENSG00000178585.15	CTNNBIP1	protein_coding	chr1	9848276	9910336	-
ENSG00000223989	ENSG00000223989.1	ENSG00000223989	lncRNA	chr1	9848318	9850154	+
ENSG00000285701	ENSG00000285701.1	ENSG00000285701	lncRNA	chr1	9900614	9908034	+
ENSG00000162441	ENSG00000162441.12	LZIC	protein_coding	chr1	9922113	9943407	-
ENSG00000228150	ENSG00000228150.1	ENSG00000228150	lncRNA	chr1	9942923	9949974	+
ENSG00000173614	ENSG00000173614.14	NMNAT1	protein_coding	chr1	9943428	9985501	+
ENSG00000202415	ENSG00000202415.1	RN7SKP269	misc_RNA	chr1	9947318	9947636	+
ENSG00000283611	ENSG00000283611.2	TMEM274P	unitary_pseudogene	chr1	9950572	9960787	-
ENSG00000265521	ENSG00000265521.1	MIR5697	miRNA	chr1	9967381	9967458	+
ENSG00000241326	ENSG00000241326.1	ENSG00000241326	lncRNA	chr1	9983141	9984568	+
ENSG00000162444	ENSG00000162444.12	RBP7	protein_coding	chr1	9997206	10016021	+
ENSG00000130939	ENSG00000130939.20	UBE4B	protein_coding	chr1	10032832	10181239	+
ENSG00000224340	ENSG00000224340.1	ENSG00000224340	processed_pseudogene	chr1	10054445	10054781	-
ENSG00000233623	ENSG00000233623.2	PGAM1P11	processed_pseudogene	chr1	10058671	10059648	+
ENSG00000201746	ENSG00000201746.1	RNU6-828P	snRNA	chr1	10163268	10163374	+
ENSG00000054523	ENSG00000054523.20	KIF1B	protein_coding	chr1	10210570	10381603	+
ENSG00000264881	ENSG00000264881.1	ENSG00000264881	miRNA	chr1	10227718	10227803	+
ENSG00000199562	ENSG00000199562.1	RNU6-37P	snRNA	chr1	10298966	10299072	+
ENSG00000264501	ENSG00000264501.2	RN7SL731P	misc_RNA	chr1	10306465	10306757	+
ENSG00000284735	ENSG00000284735.1	ENSG00000284735	lncRNA	chr1	10381906	10387150	-
ENSG00000284642	ENSG00000284642.1	ENSG00000284642	lncRNA	chr1	10395416	10397432	+
ENSG00000142657	ENSG00000142657.21	PGD	protein_coding	chr1	10398592	10420511	+
ENSG00000271989	ENSG00000271989.1	ENSG00000271989	lncRNA	chr1	10429881	10430677	-
ENSG00000251503	ENSG00000251503.8	CENPS-CORT	protein_coding	chr1	10430102	10452153	+
ENSG00000175279	ENSG00000175279.22	CENPS	protein_coding	chr1	10430433	10442808	+
ENSG00000241563	ENSG00000241563.4	CORT	protein_coding	chr1	10450031	10451998	+
ENSG00000160049	ENSG00000160049.12	DFFA	protein_coding	chr1	10456522	10472529	-
ENSG00000203469	ENSG00000203469.2	ENSG00000203469	lncRNA	chr1	10458555	10459338	+
ENSG00000142655	ENSG00000142655.13	PEX14	protein_coding	chr1	10472288	10630758	+
ENSG00000287727	ENSG00000287727.1	ENSG00000287727	lncRNA	chr1	10612222	10616452	-
ENSG00000243267	ENSG00000243267.3	RN7SL614P	misc_RNA	chr1	10616836	10617115	+
ENSG00000130940	ENSG00000130940.15	CASZ1	protein_coding	chr1	10636604	10796650	-
ENSG00000272078	ENSG00000272078.1	ENSG00000272078	lncRNA	chr1	10639241	10654333	+
ENSG00000225158	ENSG00000225158.2	HSPE1P24	processed_pseudogene	chr1	10895761	10895998	+
ENSG00000175262	ENSG00000175262.15	C1orf127	protein_coding	chr1	10946471	10982076	-
ENSG00000215785	ENSG00000215785.2	CFL1P6	processed_pseudogene	chr1	10990978	10991797	-
ENSG00000120948	ENSG00000120948.19	TARDBP	protein_coding	chr1	11012344	11030528	+
ENSG00000009724	ENSG00000009724.18	MASP2	protein_coding	chr1	11022009	11047239	-
ENSG00000116649	ENSG00000116649.10	SRM	protein_coding	chr1	11054584	11060020	-
ENSG00000171824	ENSG00000171824.14	EXOSC10	protein_coding	chr1	11066618	11099869	-
ENSG00000226849	ENSG00000226849.1	ENSG00000226849	lncRNA	chr1	11068471	11073097	+
ENSG00000230337	ENSG00000230337.3	EXOSC10-AS1	lncRNA	chr1	11099430	11102105	+
ENSG00000198793	ENSG00000198793.14	MTOR	protein_coding	chr1	11106535	11262556	-
ENSG00000225602	ENSG00000225602.5	MTOR-AS1	lncRNA	chr1	11143898	11149537	+
ENSG00000253086	ENSG00000253086.1	RNU6-537P	snRNA	chr1	11152350	11152452	+
ENSG00000171819	ENSG00000171819.5	ANGPTL7	protein_coding	chr1	11189355	11195981	+
ENSG00000207451	ENSG00000207451.1	RNU6-291P	snRNA	chr1	11226254	11226360	+
ENSG00000238173	ENSG00000238173.1	RPL39P6	processed_pseudogene	chr1	11232963	11233112	+
ENSG00000120942	ENSG00000120942.14	UBIAD1	protein_coding	chr1	11273198	11296049	+
ENSG00000238199	ENSG00000238199.1	UBE2V2P3	processed_pseudogene	chr1	11278616	11279351	-
ENSG00000284646	ENSG00000284646.1	ENSG00000284646	lncRNA	chr1	11311734	11319093	-
ENSG00000224338	ENSG00000224338.2	MTCYBP45	processed_pseudogene	chr1	11425257	11425821	-
ENSG00000204624	ENSG00000204624.8	DISP3	protein_coding	chr1	11479155	11537551	+
ENSG00000285833	ENSG00000285833.1	ENSG00000285833	lncRNA	chr1	11500803	11502016	-
ENSG00000235643	ENSG00000235643.2	LINC01647	lncRNA	chr1	11609468	11613358	+
ENSG00000284708	ENSG00000284708.1	ENSG00000284708	lncRNA	chr1	11623558	11643416	+
ENSG00000116661	ENSG00000116661.11	FBXO2	protein_coding	chr1	11637018	11655785	-
ENSG00000132879	ENSG00000132879.14	FBXO44	protein_coding	chr1	11654375	11663327	+
ENSG00000116670	ENSG00000116670.16	MAD2L2	protein_coding	chr1	11658918	11691811	-
ENSG00000116663	ENSG00000116663.11	FBXO6	protein_coding	chr1	11664200	11674354	+
ENSG00000162490	ENSG00000162490.7	DRAXIN	protein_coding	chr1	11691710	11725857	+
ENSG00000177674	ENSG00000177674.16	AGTRAP	protein_coding	chr1	11736084	11754802	+
ENSG00000215910	ENSG00000215910.8	C1orf167	protein_coding	chr1	11761787	11789585	+
ENSG00000177553	ENSG00000177553.6	C1orf167-AS1	lncRNA	chr1	11777077	11779619	-
ENSG00000177000	ENSG00000177000.13	MTHFR	protein_coding	chr1	11785723	11806455	-
ENSG00000011021	ENSG00000011021.23	CLCN6	protein_coding	chr1	11806096	11848079	+
ENSG00000276470	ENSG00000276470.1	ENSG00000276470	misc_RNA	chr1	11843812	11843984	+
ENSG00000278852	ENSG00000278852.1	ENSG00000278852	misc_RNA	chr1	11845549	11845697	+
ENSG00000175206	ENSG00000175206.11	NPPA	protein_coding	chr1	11845709	11848345	-
ENSG00000275915	ENSG00000275915.1	ENSG00000275915	misc_RNA	chr1	11847442	11847549	+
ENSG00000120937	ENSG00000120937.9	NPPB	protein_coding	chr1	11857464	11858945	-
ENSG00000224904	ENSG00000224904.1	SBF1P2	processed_pseudogene	chr1	11877770	11880406	+
ENSG00000285646	ENSG00000285646.2	ENSG00000285646	lncRNA	chr1	11907940	11914298	+
ENSG00000199347	ENSG00000199347.1	RNU5E-1	snRNA	chr1	11908152	11908271	+
ENSG00000201801	ENSG00000201801.1	RNU5E-4P	snRNA	chr1	11909808	11909927	-
ENSG00000116685	ENSG00000116685.16	KIAA2013	protein_coding	chr1	11919591	11926428	-
ENSG00000083444	ENSG00000083444.17	PLOD1	protein_coding	chr1	11934205	11975538	+
ENSG00000287384	ENSG00000287384.1	ENSG00000287384	lncRNA	chr1	11979533	11980127	-
ENSG00000116688	ENSG00000116688.18	MFN2	protein_coding	chr1	11980181	12015211	+
ENSG00000270914	ENSG00000270914.1	ENSG00000270914	processed_pseudogene	chr1	12017216	12017308	-
ENSG00000116691	ENSG00000116691.11	MIIP	protein_coding	chr1	12019466	12032045	+
ENSG00000202461	ENSG00000202461.1	Y_RNA	misc_RNA	chr1	12024012	12024124	-
ENSG00000276869	ENSG00000276869.1	MIR6729	miRNA	chr1	12029158	12029222	+
ENSG00000243539	ENSG00000243539.3	RN7SL649P	misc_RNA	chr1	12036740	12037014	-
ENSG00000120949	ENSG00000120949.15	TNFRSF8	protein_coding	chr1	12063303	12144207	+
ENSG00000201135	ENSG00000201135.1	RNU6-777P	snRNA	chr1	12077881	12077984	-
ENSG00000227875	ENSG00000227875.2	RPL23AP89	processed_pseudogene	chr1	12080293	12080547	-
ENSG00000285604	ENSG00000285604.1	ENSG00000285604	lncRNA	chr1	12088441	12092264	-
ENSG00000283789	ENSG00000283789.1	MIR7846	miRNA	chr1	12166943	12167038	+
ENSG00000028137	ENSG00000028137.19	TNFRSF1B	protein_coding	chr1	12166991	12209228	+
ENSG00000263676	ENSG00000263676.1	MIR4632	miRNA	chr1	12191713	12191773	+
ENSG00000225196	ENSG00000225196.2	RPL10P17	processed_pseudogene	chr1	12220794	12221109	-
ENSG00000252969	ENSG00000252969.1	SNORA70	snoRNA	chr1	12221148	12221271	-
ENSG00000048707	ENSG00000048707.15	VPS13D	protein_coding	chr1	12230030	12512047	+
ENSG00000239149	ENSG00000239149.1	SNORA59A	snoRNA	chr1	12507246	12507397	+
ENSG00000229484	ENSG00000229484.3	LINC02766	lncRNA	chr1	12525716	12530691	+
ENSG00000162496	ENSG00000162496.9	DHRS3	protein_coding	chr1	12567910	12618210	-
ENSG00000221340	ENSG00000221340.1	RNU6ATAC18P	snRNA	chr1	12569972	12570072	-
ENSG00000276830	ENSG00000276830.1	MIR6730	miRNA	chr1	12578957	12579023	-
ENSG00000288927	ENSG00000288927.2	ENSG00000288927	lncRNA	chr1	12618389	12618987	+
ENSG00000272482	ENSG00000272482.2	ENSG00000272482	lncRNA	chr1	12618900	12619980	-
ENSG00000204518	ENSG00000204518.3	AADACL4	protein_coding	chr1	12644085	12667076	+
ENSG00000226166	ENSG00000226166.2	ENSG00000226166	processed_pseudogene	chr1	12692909	12693020	+
ENSG00000188984	ENSG00000188984.12	AADACL3	protein_coding	chr1	12716110	12728760	+
ENSG00000157330	ENSG00000157330.10	CFAP107	protein_coding	chr1	12746200	12763699	+
ENSG00000116726	ENSG00000116726.5	PRAMEF12	protein_coding	chr1	12773738	12777906	+
ENSG00000116721	ENSG00000116721.9	PRAMEF1	protein_coding	chr1	12791397	12796628	+
ENSG00000228338	ENSG00000228338.1	LINC01784	lncRNA	chr1	12822686	12823159	-
ENSG00000239810	ENSG00000239810.3	PRAMEF11	protein_coding	chr1	12824605	12831410	-
ENSG00000231103	ENSG00000231103.2	PRAMEF30P	unprocessed_pseudogene	chr1	12838125	12841357	-
ENSG00000179172	ENSG00000179172.10	HNRNPCL1	protein_coding	chr1	12847377	12848720	-
ENSG00000120952	ENSG00000120952.4	PRAMEF2	protein_coding	chr1	12857086	12861909	+
ENSG00000243073	ENSG00000243073.4	PRAMEF4	protein_coding	chr1	12879212	12886201	-
ENSG00000187545	ENSG00000187545.5	PRAMEF10	protein_coding	chr1	12892896	12898270	-
ENSG00000204510	ENSG00000204510.6	PRAMEF7	protein_coding	chr1	12916610	12920751	+
ENSG00000207434	ENSG00000207434.1	RNU6-1072P	snRNA	chr1	12922554	12922660	+
ENSG00000234064	ENSG00000234064.1	PRAMEF29P	unprocessed_pseudogene	chr1	12926162	12928253	+
ENSG00000232423	ENSG00000232423.6	PRAMEF6	protein_coding	chr1	12938472	12947580	-
ENSG00000274178	ENSG00000274178.2	PRAMEF28P	unprocessed_pseudogene	chr1	13029339	13032130	+
ENSG00000274764	ENSG00000274764.6	PRAMEF27	protein_coding	chr1	13049476	13056575	-
ENSG00000277058	ENSG00000277058.3	HNRNPCL3	protein_coding	chr1	13060769	13062878	+
ENSG00000229571	ENSG00000229571.7	PRAMEF25	protein_coding	chr1	13068677	13077884	+
ENSG00000277862	ENSG00000277862.1	PRAMEF34P	unprocessed_pseudogene	chr1	13095179	13097971	-
ENSG00000236179	ENSG00000236179.1	PRAMEF35P	unprocessed_pseudogene	chr1	13104403	13105689	-
ENSG00000275774	ENSG00000275774.3	HNRNPCL2	protein_coding	chr1	13115488	13116854	-
ENSG00000229978	ENSG00000229978.2	PRAMEF36P	transcribed_unprocessed_pseudogene	chr1	13128818	13131615	+
ENSG00000290772	ENSG00000290772.1	ENSG00000290772	lncRNA	chr1	13129793	13131409	+
ENSG00000233336	ENSG00000233336.1	ENSG00000233336	lncRNA	chr1	13146981	13147460	-
ENSG00000280267	ENSG00000280267.6	PRAMEF26	protein_coding	chr1	13148905	13158116	-
ENSG00000179412	ENSG00000179412.11	HNRNPCL4	protein_coding	chr1	13163914	13165631	-
ENSG00000204505	ENSG00000204505.5	PRAMEF9	protein_coding	chr1	13171848	13179459	+
ENSG00000279169	ENSG00000279169.3	PRAMEF13	protein_coding	chr1	13196188	13201409	-
ENSG00000279804	ENSG00000279804.3	PRAMEF18	protein_coding	chr1	13222695	13226154	-
ENSG00000250894	ENSG00000250894.1	PRAMEF31P	unprocessed_pseudogene	chr1	13245863	13248652	+
ENSG00000270601	ENSG00000270601.5	PRAMEF5	protein_coding	chr1	13254198	13263435	+
ENSG00000231219	ENSG00000231219.1	PRAMEF32P	unprocessed_pseudogene	chr1	13273539	13275627	-
ENSG00000207511	ENSG00000207511.1	RNU6-771P	snRNA	chr1	13279125	13279231	-
ENSG00000182330	ENSG00000182330.11	PRAMEF8	protein_coding	chr1	13281304	13285137	-
ENSG00000237700	ENSG00000237700.2	PRAMEF33	protein_coding	chr1	13303539	13308907	+
ENSG00000204501	ENSG00000204501.7	PRAMEF15	protein_coding	chr1	13315581	13322598	+
ENSG00000228229	ENSG00000228229.2	ENSG00000228229	lncRNA	chr1	13324039	13324518	+
ENSG00000204481	ENSG00000204481.8	PRAMEF14	protein_coding	chr1	13341892	13347134	-
ENSG00000204480	ENSG00000204480.9	PRAMEF19	protein_coding	chr1	13368431	13371947	-
ENSG00000204479	ENSG00000204479.4	PRAMEF17	protein_coding	chr1	13389632	13392629	+
ENSG00000204478	ENSG00000204478.11	PRAMEF20	protein_coding	chr1	13410450	13421328	+
ENSG00000162494	ENSG00000162494.6	LRRC38	protein_coding	chr1	13474973	13514003	-
ENSG00000259961	ENSG00000259961.1	ENSG00000259961	lncRNA	chr1	13513220	13516270	+
ENSG00000215909	ENSG00000215909.3	BRWD1P1	processed_pseudogene	chr1	13555001	13555694	+
ENSG00000162493	ENSG00000162493.17	PDPN	protein_coding	chr1	13583465	13617957	+
ENSG00000222952	ENSG00000222952.1	RNA5SP41	rRNA_pseudogene	chr1	13623184	13623284	-
ENSG00000237445	ENSG00000237445.2	ENSG00000237445	lncRNA	chr1	13657311	13659910	-
ENSG00000253085	ENSG00000253085.1	ENSG00000253085	scaRNA	chr1	13696070	13696199	-
ENSG00000116731	ENSG00000116731.23	PRDM2	protein_coding	chr1	13700188	13825079	+
ENSG00000289380	ENSG00000289380.1	ENSG00000289380	lncRNA	chr1	13757778	13758465	+
ENSG00000189337	ENSG00000189337.17	KAZN	protein_coding	chr1	13892792	15118043	+
ENSG00000252151	ENSG00000252151.1	RNU6-1265P	snRNA	chr1	14124233	14124335	-
ENSG00000231606	ENSG00000231606.2	ENSG00000231606	lncRNA	chr1	14221887	14304445	-
ENSG00000234593	ENSG00000234593.3	KAZN-AS1	lncRNA	chr1	14338825	14419973	-
ENSG00000235829	ENSG00000235829.1	TBCAP2	processed_pseudogene	chr1	14692129	14692613	-
ENSG00000287756	ENSG00000287756.1	ENSG00000287756	lncRNA	chr1	14774469	14777727	-
ENSG00000175147	ENSG00000175147.13	TMEM51-AS1	lncRNA	chr1	15111815	15153618	-
ENSG00000171729	ENSG00000171729.14	TMEM51	protein_coding	chr1	15152532	15220478	+
ENSG00000204464	ENSG00000204464.7	TMEM51-AS2	lncRNA	chr1	15164344	15171317	-
ENSG00000215720	ENSG00000215720.4	MFFP1	processed_pseudogene	chr1	15191828	15192845	-
ENSG00000278480	ENSG00000278480.1	ZBTB2P1	processed_pseudogene	chr1	15226373	15227549	+
ENSG00000142621	ENSG00000142621.21	FHAD1	protein_coding	chr1	15236521	15400283	+
ENSG00000233485	ENSG00000233485.1	FHAD1-AS1	lncRNA	chr1	15326680	15343876	-
ENSG00000236045	ENSG00000236045.1	ENSG00000236045	lncRNA	chr1	15334166	15335464	-
ENSG00000228140	ENSG00000228140.2	EFHD2-AS1	lncRNA	chr1	15402979	15409433	-
ENSG00000142634	ENSG00000142634.13	EFHD2	protein_coding	chr1	15409888	15430339	+
ENSG00000162438	ENSG00000162438.12	CTRC	protein_coding	chr1	15438442	15449242	+
ENSG00000142615	ENSG00000142615.8	CELA2A	protein_coding	chr1	15456728	15472091	+
ENSG00000215704	ENSG00000215704.10	CELA2B	protein_coding	chr1	15465909	15491395	+
ENSG00000132906	ENSG00000132906.18	CASP9	protein_coding	chr1	15490832	15526534	-
ENSG00000116138	ENSG00000116138.13	DNAJC16	protein_coding	chr1	15526813	15592379	+
ENSG00000251866	ENSG00000251866.1	SCARNA21B	scaRNA	chr1	15542165	15542304	+
ENSG00000272510	ENSG00000272510.1	ENSG00000272510	lncRNA	chr1	15565611	15565956	-
ENSG00000116771	ENSG00000116771.6	AGMAT	protein_coding	chr1	15571699	15585051	-
ENSG00000237301	ENSG00000237301.1	ENSG00000237301	lncRNA	chr1	15586136	15603626	-
ENSG00000235084	ENSG00000235084.3	CHCHD2P6	processed_pseudogene	chr1	15604597	15605043	+
ENSG00000252417	ENSG00000252417.1	RNU7-179P	snRNA	chr1	15608078	15608145	-
ENSG00000236500	ENSG00000236500.1	CD24P1	processed_pseudogene	chr1	15614643	15614867	-
ENSG00000197312	ENSG00000197312.12	DDI2	protein_coding	chr1	15617458	15669044	+
ENSG00000215695	ENSG00000215695.2	RSC1A1	protein_coding	chr1	15659713	15662033	+
ENSG00000271742	ENSG00000271742.1	ENSG00000271742	lncRNA	chr1	15682873	15683128	-
ENSG00000116786	ENSG00000116786.13	PLEKHM2	protein_coding	chr1	15684320	15734769	+
ENSG00000237938	ENSG00000237938.5	ENSG00000237938	lncRNA	chr1	15720312	15736896	-
ENSG00000162461	ENSG00000162461.8	SLC25A34	protein_coding	chr1	15736258	15741392	+
ENSG00000224459	ENSG00000224459.2	SLC25A34-AS1	lncRNA	chr1	15740048	15749896	-
ENSG00000162460	ENSG00000162460.7	TMEM82	protein_coding	chr1	15742499	15747982	+
ENSG00000162458	ENSG00000162458.13	FBLIM1	protein_coding	chr1	15756607	15786594	+
ENSG00000224321	ENSG00000224321.1	RPL12P14	processed_pseudogene	chr1	15792796	15793285	+
ENSG00000233954	ENSG00000233954.7	UQCRHL	protein_coding	chr1	15807169	15809348	-
ENSG00000178715	ENSG00000178715.8	ENSG00000178715	processed_pseudogene	chr1	15828232	15828669	+
ENSG00000179743	ENSG00000179743.4	SPEN-AS1	lncRNA	chr1	15834474	15848147	-
ENSG00000065526	ENSG00000065526.13	SPEN	protein_coding	chr1	15836095	15940456	+
ENSG00000270620	ENSG00000270620.1	ENSG00000270620	unprocessed_pseudogene	chr1	15917698	15917908	-
ENSG00000116809	ENSG00000116809.12	ZBTB17	protein_coding	chr1	15941869	15976132	-
ENSG00000234607	ENSG00000234607.2	ENSG00000234607	processed_pseudogene	chr1	15969632	15970194	+
ENSG00000231353	ENSG00000231353.1	ENSG00000231353	unprocessed_pseudogene	chr1	15988182	15988441	+
ENSG00000275503	ENSG00000275503.1	ENSG00000275503	processed_pseudogene	chr1	15989140	15989375	-
ENSG00000224966	ENSG00000224966.4	TBC1D3P6	unprocessed_pseudogene	chr1	15989871	15994751	+
ENSG00000183888	ENSG00000183888.4	SRARP	protein_coding	chr1	16004236	16008807	+
ENSG00000233078	ENSG00000233078.1	ENSG00000233078	lncRNA	chr1	16006160	16006671	-
ENSG00000173641	ENSG00000173641.18	HSPB7	protein_coding	chr1	16014028	16019594	-
ENSG00000186510	ENSG00000186510.12	CLCNKA	protein_coding	chr1	16018875	16034050	+
